sale_id,customer_id,product_id,sale_date,quantity,unit_price,discount_rate,revenue,channel
1349,44,8,2024-10-23,5,436.52,0.0,2182.6,Partner
1350,57,18,2024-03-14,1,286.03,0.0,286.03,Online
1351,107,9,2024-05-01,1,228.5,0.0,228.5,Partner
1352,51,21,2024-05-21,1,278.4,0.05,264.48,Direct
1353,93,25,2024-01-17,1,225.87,0.0,225.87,Partner
1354,77,17,2024-11-17,2,362.21,0.0,724.42,Direct
1355,2,1,2024-10-25,2,202.03,0.0,404.06,Direct
1356,30,13,2024-06-27,2,145.23,0.0,290.46,Direct
1357,37,15,2024-08-18,2,381.95,0.05,725.7,Online
1358,13,9,2024-07-16,1,228.5,0.1,205.65,Direct
1359,79,17,2024-01-28,1,362.21,0.0,362.21,Direct
1360,57,15,2024-07-21,1,381.95,0.0,381.95,Online
1361,114,18,2024-01-23,1,286.03,0.05,271.73,Partner
1362,44,9,2024-01-28,2,228.5,0.0,457.0,Online
1363,72,9,2024-05-02,2,228.5,0.0,457.0,Direct
1364,96,19,2024-04-24,1,138.32,0.0,138.32,Direct
1365,60,13,2024-03-22,1,145.23,0.0,145.23,Online
1366,61,10,2024-03-29,1,294.85,0.0,294.85,Partner
1367,78,22,2024-01-04,3,359.07,0.0,1077.21,Partner
1368,102,18,2024-06-04,1,286.03,0.0,286.03,Partner
1369,86,12,2024-11-04,3,361.12,0.0,1083.36,Partner
1370,59,16,2024-09-10,2,131.16,0.0,262.32,Direct
1371,15,8,2024-05-04,2,436.52,0.0,873.04,Online
1372,68,11,2024-07-18,2,251.67,0.1,453.01,Online
1373,103,9,2024-10-26,3,228.5,0.0,685.5,Direct
1374,41,20,2024-07-30,1,341.71,0.0,341.71,Partner
1375,89,22,2024-07-23,2,359.07,0.0,718.14,Online
1376,118,13,2024-09-05,2,145.23,0.0,290.46,Direct
1377,30,21,2024-05-04,3,278.4,0.0,835.2,Direct
1378,27,5,2024-03-29,1,206.77,0.05,196.43,Direct
1379,96,15,2024-07-02,1,381.95,0.0,381.95,Partner
1380,28,11,2024-04-05,1,251.67,0.0,251.67,Direct
1381,108,17,2024-05-28,1,362.21,0.0,362.21,Partner
1382,75,8,2024-10-14,5,436.52,0.0,2182.6,Partner
1383,85,19,2024-02-28,1,138.32,0.0,138.32,Partner
1384,11,1,2024-09-30,1,202.03,0.0,202.03,Partner
1385,73,19,2024-06-20,3,138.32,0.05,394.21,Partner
1386,22,3,2024-11-29,1,97.31,0.0,97.31,Direct
1387,30,19,2024-03-04,3,138.32,0.0,414.96,Partner
1388,39,14,2024-06-28,2,194.71,0.0,389.42,Online
1389,81,24,2024-05-05,2,395.55,0.0,791.1,Partner
1390,111,10,2024-04-07,1,294.85,0.0,294.85,Partner
1391,40,16,2024-05-25,2,131.16,0.05,249.2,Partner
1392,47,20,2024-05-01,2,341.71,0.05,649.25,Partner
1393,79,8,2024-01-18,3,436.52,0.05,1244.08,Partner
1394,43,15,2024-12-06,2,381.95,0.05,725.7,Direct
1395,84,2,2024-06-23,1,158.31,0.1,142.48,Direct
1396,42,3,2024-05-03,1,97.31,0.0,97.31,Online
1397,83,6,2024-03-07,5,133.44,0.0,667.2,Direct
1398,51,15,2024-04-10,1,381.95,0.0,381.95,Partner
1399,71,3,2024-10-05,3,97.31,0.0,291.93,Direct
1400,69,18,2024-10-11,3,286.03,0.0,858.09,Partner
1401,95,19,2024-08-27,1,138.32,0.0,138.32,Direct
1402,24,22,2024-03-22,1,359.07,0.0,359.07,Partner
1403,57,16,2024-06-29,1,131.16,0.0,131.16,Direct
1404,87,9,2024-07-26,1,228.5,0.05,217.07,Partner
1405,94,17,2024-11-18,2,362.21,0.05,688.2,Online
1406,81,8,2024-04-16,1,436.52,0.05,414.69,Partner
1407,30,9,2024-08-31,1,228.5,0.0,228.5,Online
1408,61,16,2024-04-14,2,131.16,0.0,262.32,Direct
1409,71,20,2024-08-19,2,341.71,0.0,683.42,Online
1410,5,8,2024-03-08,5,436.52,0.15,1855.21,Online
1411,63,17,2024-05-13,1,362.21,0.0,362.21,Online
1412,28,11,2024-08-13,1,251.67,0.05,239.09,Online
1413,27,9,2024-07-07,1,228.5,0.15,194.22,Online
1414,57,12,2024-05-06,1,361.12,0.0,361.12,Partner
1415,19,17,2024-11-07,1,362.21,0.0,362.21,Online
1416,18,23,2024-04-18,1,307.04,0.0,307.04,Direct
1417,46,25,2024-03-03,1,225.87,0.0,225.87,Online
1418,42,5,2024-09-19,2,206.77,0.0,413.54,Direct
1419,27,15,2024-10-04,2,381.95,0.0,763.9,Partner
1420,46,10,2024-07-16,1,294.85,0.0,294.85,Direct
1421,106,13,2024-12-02,1,145.23,0.0,145.23,Online
1422,28,16,2024-10-17,3,131.16,0.0,393.48,Direct
1423,62,8,2024-06-08,1,436.52,0.05,414.69,Direct
1424,60,3,2024-07-18,2,97.31,0.05,184.89,Online
1425,58,21,2024-02-14,2,278.4,0.0,556.8,Online
1426,73,12,2024-03-31,1,361.12,0.0,361.12,Direct
1427,64,6,2024-06-13,5,133.44,0.0,667.2,Direct
1428,82,16,2024-12-05,2,131.16,0.0,262.32,Direct
1429,47,25,2024-02-04,3,225.87,0.0,677.61,Online
1430,37,23,2024-07-04,1,307.04,0.05,291.69,Online
1431,2,5,2024-06-01,1,206.77,0.0,206.77,Direct
1432,38,25,2024-02-03,1,225.87,0.0,225.87,Online
1433,38,7,2024-06-08,3,459.69,0.0,1379.07,Direct
1434,14,12,2024-04-25,1,361.12,0.0,361.12,Partner
1435,39,11,2024-03-05,2,251.67,0.0,503.34,Online
1436,81,9,2024-07-23,1,228.5,0.0,228.5,Partner
1437,64,13,2024-07-01,1,145.23,0.0,145.23,Partner
1438,113,18,2024-08-25,1,286.03,0.0,286.03,Online
1439,84,15,2024-11-17,1,381.95,0.0,381.95,Direct
1440,114,16,2024-05-21,2,131.16,0.0,262.32,Direct
1441,10,23,2024-01-16,2,307.04,0.0,614.08,Partner
1442,51,10,2024-12-13,1,294.85,0.0,294.85,Online
1443,109,3,2024-12-19,1,97.31,0.05,92.44,Partner
1444,12,2,2024-07-30,1,158.31,0.0,158.31,Direct
1445,16,9,2024-12-03,1,228.5,0.0,228.5,Online
1446,49,3,2024-12-24,1,97.31,0.0,97.31,Partner
1447,24,1,2024-05-07,2,202.03,0.0,404.06,Partner
1448,19,6,2024-06-29,2,133.44,0.0,266.88,Online
1449,94,19,2024-02-20,1,138.32,0.15,117.57,Direct
1450,15,4,2024-05-29,1,395.65,0.0,395.65,Direct
1451,8,24,2024-05-18,1,395.55,0.0,395.55,Online
1452,2,14,2024-04-22,1,194.71,0.0,194.71,Online
1453,12,6,2024-12-12,1,133.44,0.05,126.77,Direct
1454,36,22,2024-07-26,1,359.07,0.0,359.07,Direct
1455,43,17,2024-11-07,1,362.21,0.0,362.21,Direct
1456,5,20,2024-08-08,1,341.71,0.05,324.62,Direct
1457,46,3,2024-06-04,2,97.31,0.0,194.62,Direct
1458,35,13,2024-07-13,3,145.23,0.0,435.69,Online
1459,1,1,2024-01-21,1,202.03,0.05,191.93,Online
1460,59,14,2024-06-08,1,194.71,0.1,175.24,Online
1461,106,23,2024-11-22,2,307.04,0.0,614.08,Direct
1462,5,2,2024-10-16,1,158.31,0.0,158.31,Direct
1463,86,3,2024-10-18,1,97.31,0.0,97.31,Partner
1464,75,10,2024-09-23,1,294.85,0.0,294.85,Partner
1465,11,25,2024-08-10,1,225.87,0.0,225.87,Online
1466,3,20,2024-12-16,2,341.71,0.0,683.42,Online
1467,98,21,2024-06-27,1,278.4,0.1,250.56,Direct
1468,66,13,2024-02-27,1,145.23,0.05,137.97,Online
1469,50,1,2024-05-26,3,202.03,0.0,606.09,Direct
1470,60,19,2024-10-26,1,138.32,0.0,138.32,Online
1471,25,9,2024-12-22,1,228.5,0.0,228.5,Direct
1472,91,1,2024-05-05,2,202.03,0.0,404.06,Online
1473,83,16,2024-02-26,1,131.16,0.0,131.16,Direct
1474,13,18,2024-06-12,3,286.03,0.0,858.09,Direct
1475,103,5,2024-06-25,2,206.77,0.0,413.54,Online
1476,19,24,2024-02-14,1,395.55,0.0,395.55,Partner
1477,64,1,2024-12-21,1,202.03,0.0,202.03,Online
1478,6,25,2024-07-20,1,225.87,0.0,225.87,Online
1479,97,20,2024-11-11,3,341.71,0.1,922.62,Direct
1480,50,25,2024-05-23,1,225.87,0.0,225.87,Online
1481,88,20,2024-02-16,5,341.71,0.1,1537.69,Partner
1482,116,13,2024-08-05,1,145.23,0.1,130.71,Partner
1483,7,13,2024-06-23,1,145.23,0.0,145.23,Online
1484,81,24,2024-09-14,1,395.55,0.1,356.0,Online
1485,29,19,2024-12-18,2,138.32,0.0,276.64,Online
1486,74,9,2024-11-16,5,228.5,0.0,1142.5,Partner
1487,73,13,2024-09-17,1,145.23,0.0,145.23,Direct
1488,92,6,2024-12-12,1,133.44,0.1,120.1,Online
1489,27,11,2024-04-15,1,251.67,0.0,251.67,Partner
1490,114,3,2024-12-10,5,97.31,0.0,486.55,Online
1491,67,14,2024-03-06,5,194.71,0.05,924.87,Partner
1492,90,19,2024-04-06,1,138.32,0.0,138.32,Direct
1493,21,12,2024-12-25,1,361.12,0.0,361.12,Online
1494,7,3,2024-05-13,3,97.31,0.0,291.93,Direct
1495,117,23,2024-10-06,1,307.04,0.0,307.04,Direct
1496,33,15,2024-11-22,1,381.95,0.0,381.95,Direct
1497,47,15,2024-10-05,1,381.95,0.0,381.95,Partner
1498,106,10,2024-05-07,1,294.85,0.0,294.85,Direct
1499,13,4,2024-03-27,1,395.65,0.0,395.65,Partner
1500,89,22,2024-06-26,1,359.07,0.05,341.12,Partner
1501,82,10,2024-02-17,1,294.85,0.1,265.37,Direct
1502,89,21,2024-11-21,1,278.4,0.05,264.48,Partner
1503,35,24,2024-03-11,1,395.55,0.0,395.55,Direct
1504,83,11,2024-12-17,2,251.67,0.0,503.34,Online
1505,1,14,2024-09-06,5,194.71,0.1,876.2,Online
1506,11,24,2024-09-04,1,395.55,0.0,395.55,Direct
1507,11,18,2024-12-27,1,286.03,0.0,286.03,Direct
1508,38,25,2024-01-04,2,225.87,0.0,451.74,Online
1509,16,25,2024-12-20,1,225.87,0.0,225.87,Partner
1510,19,25,2024-03-09,1,225.87,0.0,225.87,Online
1511,39,7,2024-06-28,1,459.69,0.1,413.72,Online
1512,53,19,2024-06-02,1,138.32,0.0,138.32,Direct
1513,57,7,2024-12-28,1,459.69,0.0,459.69,Direct
1514,62,17,2024-10-27,1,362.21,0.0,362.21,Online
1515,76,10,2024-05-03,1,294.85,0.0,294.85,Partner
1516,120,17,2024-11-18,1,362.21,0.0,362.21,Direct
1517,2,25,2024-10-07,2,225.87,0.0,451.74,Partner
1518,40,12,2024-03-27,2,361.12,0.15,613.9,Online
1519,116,18,2024-12-07,2,286.03,0.0,572.06,Direct
1520,10,15,2024-11-02,2,381.95,0.0,763.9,Partner
1521,30,7,2024-07-26,1,459.69,0.05,436.71,Direct
1522,98,20,2024-02-28,3,341.71,0.0,1025.13,Online
1523,53,19,2024-05-28,1,138.32,0.0,138.32,Direct
1524,95,25,2024-07-03,5,225.87,0.1,1016.41,Partner
1525,57,24,2024-04-15,1,395.55,0.0,395.55,Direct
1526,26,11,2024-01-31,1,251.67,0.0,251.67,Partner
1527,118,22,2024-06-04,1,359.07,0.0,359.07,Direct
1528,58,7,2024-02-26,1,459.69,0.0,459.69,Online
1529,84,6,2024-06-07,1,133.44,0.0,133.44,Partner
1530,91,17,2024-02-27,2,362.21,0.05,688.2,Direct
1531,10,23,2024-06-15,1,307.04,0.05,291.69,Partner
1532,113,24,2024-08-27,1,395.55,0.0,395.55,Online
1533,58,19,2024-07-04,1,138.32,0.0,138.32,Partner
1534,58,16,2024-03-27,1,131.16,0.0,131.16,Online
1535,24,2,2024-02-06,1,158.31,0.0,158.31,Direct
1536,104,3,2024-01-06,2,97.31,0.1,175.16,Partner
1537,70,1,2024-09-05,1,202.03,0.05,191.93,Direct
1538,111,24,2024-06-18,1,395.55,0.0,395.55,Online
1539,10,10,2024-10-15,1,294.85,0.0,294.85,Partner
1540,19,12,2024-02-25,3,361.12,0.05,1029.19,Online
1541,58,9,2024-09-07,3,228.5,0.0,685.5,Partner
1542,1,3,2024-09-07,1,97.31,0.0,97.31,Direct
1543,72,19,2024-10-05,2,138.32,0.05,262.81,Partner
1544,90,15,2024-01-05,1,381.95,0.0,381.95,Partner
1545,21,11,2024-02-16,2,251.67,0.0,503.34,Online
1546,72,20,2024-05-26,1,341.71,0.0,341.71,Online
1547,48,19,2024-11-10,1,138.32,0.05,131.4,Online
1548,30,5,2024-11-30,1,206.77,0.05,196.43,Online
1549,41,17,2024-05-08,2,362.21,0.0,724.42,Online
1550,19,10,2024-05-05,5,294.85,0.05,1400.54,Direct
1551,108,2,2024-03-11,1,158.31,0.1,142.48,Online
1552,49,19,2024-01-15,1,138.32,0.05,131.4,Direct
1553,68,21,2024-07-21,2,278.4,0.0,556.8,Direct
1554,107,6,2024-05-31,1,133.44,0.0,133.44,Partner
1555,20,9,2024-04-05,1,228.5,0.0,228.5,Online
1556,49,15,2024-09-26,1,381.95,0.0,381.95,Online
1557,27,4,2024-03-27,1,395.65,0.05,375.87,Direct
1558,90,7,2024-06-07,2,459.69,0.0,919.38,Online
1559,61,20,2024-11-11,1,341.71,0.1,307.54,Partner
1560,49,9,2024-07-13,1,228.5,0.0,228.5,Direct
1561,73,9,2024-11-27,3,228.5,0.0,685.5,Partner
1562,108,25,2024-06-12,1,225.87,0.1,203.28,Direct
1563,55,19,2024-07-07,2,138.32,0.05,262.81,Direct
1564,112,3,2024-10-09,2,97.31,0.0,194.62,Partner
1565,1,14,2024-05-09,1,194.71,0.05,184.97,Direct
1566,36,14,2024-01-30,1,194.71,0.0,194.71,Direct
1567,109,2,2024-02-24,3,158.31,0.0,474.93,Online
1568,52,4,2024-11-17,1,395.65,0.0,395.65,Online
1569,2,8,2024-07-25,1,436.52,0.05,414.69,Direct
1570,13,24,2024-04-20,1,395.55,0.0,395.55,Partner
1571,54,10,2024-08-04,1,294.85,0.05,280.11,Partner
1572,95,14,2024-03-21,1,194.71,0.0,194.71,Partner
1573,68,16,2024-11-04,2,131.16,0.0,262.32,Online
1574,38,22,2024-11-16,2,359.07,0.0,718.14,Direct
1575,18,3,2024-03-13,1,97.31,0.05,92.44,Online
1576,49,10,2024-04-26,1,294.85,0.0,294.85,Direct
1577,73,8,2024-03-11,1,436.52,0.0,436.52,Partner
1578,29,5,2024-11-22,1,206.77,0.05,196.43,Partner
1579,88,9,2024-02-15,2,228.5,0.1,411.3,Direct
1580,91,16,2024-08-13,2,131.16,0.0,262.32,Partner
1581,97,15,2024-04-07,1,381.95,0.0,381.95,Direct
1582,71,17,2024-07-09,1,362.21,0.05,344.1,Direct
1583,29,20,2024-01-17,1,341.71,0.0,341.71,Online
1584,46,24,2024-09-18,3,395.55,0.0,1186.65,Partner
1585,109,17,2024-03-14,2,362.21,0.0,724.42,Partner
1586,104,23,2024-02-06,1,307.04,0.05,291.69,Online
1587,83,9,2024-01-29,2,228.5,0.0,457.0,Online
1588,50,9,2024-12-29,2,228.5,0.0,457.0,Partner
1589,1,4,2024-06-22,1,395.65,0.0,395.65,Direct
1590,45,6,2024-08-12,2,133.44,0.05,253.54,Direct
1591,67,5,2024-12-07,1,206.77,0.0,206.77,Direct
1592,42,15,2024-03-25,1,381.95,0.0,381.95,Partner
1593,59,15,2024-05-31,1,381.95,0.1,343.75,Direct
1594,69,20,2024-08-14,1,341.71,0.0,341.71,Online
1595,34,3,2024-12-11,1,97.31,0.0,97.31,Partner
1596,52,25,2024-10-17,2,225.87,0.0,451.74,Direct
1597,10,24,2024-08-28,1,395.55,0.0,395.55,Direct
1598,24,10,2024-10-04,1,294.85,0.0,294.85,Partner
1599,118,15,2024-09-21,1,381.95,0.0,381.95,Partner
1600,113,6,2024-08-07,1,133.44,0.0,133.44,Online
1601,30,12,2024-11-16,2,361.12,0.1,650.02,Direct
1602,63,9,2024-07-24,2,228.5,0.05,434.15,Online
1603,89,1,2024-11-13,1,202.03,0.0,202.03,Direct
1604,109,5,2024-01-31,1,206.77,0.0,206.77,Online
1605,113,10,2024-12-12,1,294.85,0.0,294.85,Partner
1606,51,11,2024-11-07,1,251.67,0.0,251.67,Online
1607,88,18,2024-06-01,1,286.03,0.0,286.03,Online
1608,58,10,2024-10-19,2,294.85,0.1,530.73,Partner
1609,106,6,2024-07-07,1,133.44,0.05,126.77,Partner
1610,2,19,2024-12-02,1,138.32,0.0,138.32,Online
1611,104,18,2024-03-11,2,286.03,0.05,543.46,Partner
1612,87,18,2024-06-24,1,286.03,0.0,286.03,Online
1613,40,22,2024-11-20,1,359.07,0.0,359.07,Direct
1614,118,18,2024-04-06,1,286.03,0.0,286.03,Direct
1615,114,2,2024-12-13,1,158.31,0.0,158.31,Online
1616,61,20,2024-08-17,1,341.71,0.0,341.71,Online
1617,90,18,2024-02-13,5,286.03,0.0,1430.15,Direct
1618,14,23,2024-12-04,2,307.04,0.0,614.08,Online
1619,68,5,2024-07-09,1,206.77,0.0,206.77,Online
1620,94,9,2024-10-24,1,228.5,0.05,217.07,Partner
1621,11,17,2024-07-03,1,362.21,0.05,344.1,Online
1622,23,22,2024-05-03,2,359.07,0.0,718.14,Online
1623,52,23,2024-08-13,1,307.04,0.0,307.04,Partner
1624,73,24,2024-05-13,1,395.55,0.1,356.0,Direct
1625,107,25,2024-04-26,1,225.87,0.0,225.87,Direct
1626,70,14,2024-04-13,1,194.71,0.0,194.71,Online
1627,56,25,2024-02-27,1,225.87,0.05,214.58,Direct
1628,29,3,2024-05-09,2,97.31,0.0,194.62,Online
1629,66,10,2024-02-18,2,294.85,0.05,560.22,Direct
1630,96,10,2024-09-28,1,294.85,0.0,294.85,Online
1631,72,12,2024-05-08,1,361.12,0.0,361.12,Online
1632,68,15,2024-09-07,5,381.95,0.0,1909.75,Direct
1633,57,19,2024-10-10,1,138.32,0.1,124.49,Partner
1634,25,17,2024-04-25,1,362.21,0.05,344.1,Online
1635,41,5,2024-10-20,1,206.77,0.0,206.77,Online
1636,95,9,2024-02-27,1,228.5,0.0,228.5,Online
1637,70,17,2024-09-19,1,362.21,0.0,362.21,Online
1638,97,12,2024-10-17,1,361.12,0.0,361.12,Direct
1639,3,21,2024-07-27,1,278.4,0.05,264.48,Online
1640,21,22,2024-02-07,1,359.07,0.0,359.07,Partner
1641,17,24,2024-03-09,1,395.55,0.0,395.55,Online
1642,12,11,2024-10-08,1,251.67,0.0,251.67,Online
1643,58,17,2024-12-31,1,362.21,0.0,362.21,Direct
1644,26,22,2024-11-16,1,359.07,0.0,359.07,Online
1645,63,8,2024-09-20,1,436.52,0.0,436.52,Direct
1646,8,22,2024-08-23,1,359.07,0.0,359.07,Online
1647,20,21,2024-07-19,1,278.4,0.0,278.4,Online
1648,31,6,2024-03-28,2,133.44,0.0,266.88,Direct
1649,93,24,2024-10-15,1,395.55,0.0,395.55,Partner
1650,89,13,2024-02-17,2,145.23,0.0,290.46,Direct
1651,110,3,2024-07-10,2,97.31,0.1,175.16,Online
1652,107,4,2024-01-30,1,395.65,0.0,395.65,Partner
1653,17,24,2024-05-01,1,395.55,0.0,395.55,Direct
1654,47,13,2024-07-09,1,145.23,0.1,130.71,Direct
1655,27,15,2024-01-08,3,381.95,0.0,1145.85,Online
1656,34,22,2024-10-31,1,359.07,0.0,359.07,Direct
1657,47,9,2024-08-23,1,228.5,0.0,228.5,Partner
1658,98,15,2024-03-02,1,381.95,0.0,381.95,Online
1659,60,12,2024-03-10,1,361.12,0.0,361.12,Partner
1660,49,4,2024-02-14,1,395.65,0.0,395.65,Online
1661,12,22,2024-04-13,1,359.07,0.0,359.07,Online
1662,118,23,2024-02-28,1,307.04,0.0,307.04,Online
1663,19,25,2024-06-30,1,225.87,0.0,225.87,Direct
1664,85,11,2024-07-06,1,251.67,0.0,251.67,Online
1665,96,12,2024-06-23,1,361.12,0.0,361.12,Online
1666,74,18,2024-12-14,1,286.03,0.0,286.03,Direct
1667,8,13,2024-05-10,1,145.23,0.0,145.23,Direct
1668,109,17,2024-05-02,1,362.21,0.05,344.1,Partner
1669,80,9,2024-09-19,2,228.5,0.0,457.0,Online
1670,23,20,2024-09-25,1,341.71,0.05,324.62,Partner
1671,36,25,2024-09-07,2,225.87,0.0,451.74,Direct
1672,22,6,2024-11-05,1,133.44,0.0,133.44,Partner
1673,11,9,2024-02-21,1,228.5,0.05,217.07,Partner
1674,45,12,2024-10-08,2,361.12,0.1,650.02,Partner
1675,52,6,2024-11-04,1,133.44,0.1,120.1,Direct
1676,115,22,2024-01-18,1,359.07,0.0,359.07,Online
1677,82,15,2024-05-04,1,381.95,0.0,381.95,Partner
1678,13,7,2024-06-30,2,459.69,0.0,919.38,Direct
1679,102,16,2024-12-21,2,131.16,0.0,262.32,Partner
1680,20,13,2024-01-11,3,145.23,0.0,435.69,Online
1681,102,21,2024-08-13,1,278.4,0.1,250.56,Direct
1682,4,7,2024-01-11,2,459.69,0.0,919.38,Partner
1683,78,17,2024-02-26,1,362.21,0.0,362.21,Direct
1684,89,4,2024-05-12,1,395.65,0.05,375.87,Direct
1685,66,11,2024-03-17,2,251.67,0.0,503.34,Online
1686,107,9,2024-05-28,3,228.5,0.0,685.5,Online
1687,3,4,2024-12-08,1,395.65,0.15,336.3,Partner
1688,37,23,2024-03-14,2,307.04,0.1,552.67,Online
1689,21,19,2024-05-08,1,138.32,0.0,138.32,Online
1690,53,13,2024-12-19,1,145.23,0.05,137.97,Partner
1691,91,1,2024-08-15,1,202.03,0.0,202.03,Direct
1692,63,25,2024-01-13,3,225.87,0.0,677.61,Partner
1693,15,20,2024-03-18,1,341.71,0.0,341.71,Partner
1694,60,21,2024-09-13,1,278.4,0.1,250.56,Partner
1695,34,11,2024-01-17,1,251.67,0.0,251.67,Direct
1696,84,12,2024-02-08,1,361.12,0.0,361.12,Direct
1697,71,14,2024-11-13,1,194.71,0.0,194.71,Online
1698,119,22,2024-12-13,2,359.07,0.1,646.33,Online
1699,69,21,2024-07-19,1,278.4,0.0,278.4,Partner
1700,70,10,2024-03-22,2,294.85,0.0,589.7,Online
1701,69,18,2024-08-17,1,286.03,0.0,286.03,Partner
1702,64,23,2024-04-27,1,307.04,0.05,291.69,Online
1703,9,16,2024-09-21,2,131.16,0.1,236.09,Direct
1704,105,13,2024-07-03,1,145.23,0.1,130.71,Partner
1705,110,10,2024-09-27,1,294.85,0.0,294.85,Direct
1706,61,23,2024-06-08,2,307.04,0.0,614.08,Direct
1707,78,7,2024-10-28,1,459.69,0.05,436.71,Online
1708,63,10,2024-01-23,2,294.85,0.05,560.22,Direct
1709,66,21,2024-03-27,1,278.4,0.0,278.4,Partner
1710,33,6,2024-08-27,1,133.44,0.0,133.44,Partner
1711,36,2,2024-10-22,1,158.31,0.0,158.31,Partner
1712,39,17,2024-07-17,2,362.21,0.0,724.42,Partner
1713,24,6,2024-06-09,1,133.44,0.1,120.1,Direct
1714,60,19,2024-06-20,1,138.32,0.1,124.49,Online
1715,31,22,2024-09-04,2,359.07,0.1,646.33,Partner
1716,55,21,2024-04-26,2,278.4,0.1,501.12,Direct
1717,77,15,2024-05-07,1,381.95,0.1,343.75,Partner
1718,54,15,2024-11-07,1,381.95,0.0,381.95,Direct
1719,8,24,2024-11-19,1,395.55,0.05,375.77,Direct
1720,44,24,2024-12-09,2,395.55,0.15,672.43,Direct
1721,100,13,2024-05-19,1,145.23,0.0,145.23,Partner
1722,60,14,2024-05-19,2,194.71,0.0,389.42,Direct
1723,85,5,2024-09-13,1,206.77,0.0,206.77,Partner
1724,65,12,2024-07-01,3,361.12,0.0,1083.36,Online
1725,39,15,2024-10-20,2,381.95,0.1,687.51,Online
1726,52,23,2024-10-26,1,307.04,0.0,307.04,Direct
1727,37,25,2024-12-23,1,225.87,0.0,225.87,Direct
1728,103,2,2024-10-14,5,158.31,0.0,791.55,Direct
1729,48,23,2024-04-12,1,307.04,0.0,307.04,Partner
1730,8,14,2024-11-20,1,194.71,0.0,194.71,Online
1731,27,9,2024-11-20,1,228.5,0.0,228.5,Direct
1732,49,3,2024-07-04,1,97.31,0.0,97.31,Partner
1733,50,8,2024-05-01,1,436.52,0.05,414.69,Direct
1734,68,11,2024-12-14,2,251.67,0.0,503.34,Direct
1735,74,10,2024-06-04,3,294.85,0.05,840.32,Partner
1736,42,25,2024-07-04,1,225.87,0.0,225.87,Online
1737,106,18,2024-11-21,1,286.03,0.0,286.03,Direct
1738,111,13,2024-06-28,3,145.23,0.1,392.12,Online
1739,34,25,2024-07-26,1,225.87,0.0,225.87,Partner
1740,107,1,2024-01-31,1,202.03,0.0,202.03,Online
1741,30,5,2024-06-21,1,206.77,0.0,206.77,Online
1742,83,24,2024-06-14,1,395.55,0.0,395.55,Partner
1743,77,5,2024-09-14,1,206.77,0.0,206.77,Partner
1744,13,19,2024-05-04,3,138.32,0.0,414.96,Direct
1745,54,22,2024-06-27,1,359.07,0.0,359.07,Direct
1746,30,18,2024-03-10,2,286.03,0.05,543.46,Direct
1747,94,14,2024-01-04,1,194.71,0.0,194.71,Online
1748,100,10,2024-08-20,1,294.85,0.0,294.85,Partner
1749,92,13,2024-08-16,2,145.23,0.0,290.46,Partner
1750,74,4,2024-10-18,1,395.65,0.0,395.65,Partner
1751,100,9,2024-03-27,3,228.5,0.0,685.5,Online
1752,17,25,2024-02-03,2,225.87,0.0,451.74,Direct
1753,74,11,2024-06-03,1,251.67,0.0,251.67,Online
1754,112,2,2024-06-06,1,158.31,0.0,158.31,Partner
1755,120,25,2024-10-19,1,225.87,0.15,191.99,Online
1756,58,17,2024-12-03,2,362.21,0.0,724.42,Partner
1757,31,1,2024-02-07,3,202.03,0.1,545.48,Direct
1758,103,3,2024-10-25,1,97.31,0.0,97.31,Direct
1759,89,17,2024-10-26,1,362.21,0.0,362.21,Direct
1760,2,22,2024-06-04,2,359.07,0.0,718.14,Online
1761,2,13,2024-06-29,1,145.23,0.0,145.23,Partner
1762,92,2,2024-07-01,2,158.31,0.0,316.62,Online
1763,5,20,2024-08-07,1,341.71,0.05,324.62,Online
1764,34,17,2024-02-04,2,362.21,0.0,724.42,Partner
1765,42,3,2024-06-12,2,97.31,0.05,184.89,Direct
1766,103,16,2024-05-21,2,131.16,0.0,262.32,Partner
1767,56,14,2024-10-06,1,194.71,0.0,194.71,Direct
1768,11,13,2024-03-25,3,145.23,0.05,413.91,Online
1769,47,7,2024-05-17,1,459.69,0.0,459.69,Direct
1770,71,8,2024-12-26,1,436.52,0.1,392.87,Direct
1771,65,2,2024-04-21,1,158.31,0.0,158.31,Direct
1772,97,3,2024-07-23,1,97.31,0.0,97.31,Partner
1773,23,12,2024-04-12,2,361.12,0.1,650.02,Online
1774,52,13,2024-05-24,3,145.23,0.0,435.69,Online
1775,60,9,2024-11-27,1,228.5,0.0,228.5,Direct
1776,48,10,2024-04-10,3,294.85,0.1,796.1,Direct
1777,14,24,2024-01-30,1,395.55,0.0,395.55,Direct
1778,101,18,2024-11-03,1,286.03,0.0,286.03,Direct
1779,100,14,2024-02-10,5,194.71,0.0,973.55,Direct
1780,92,3,2024-10-21,1,97.31,0.0,97.31,Partner
1781,54,2,2024-03-10,2,158.31,0.0,316.62,Direct
1782,76,19,2024-04-06,1,138.32,0.05,131.4,Partner
1783,11,23,2024-10-01,1,307.04,0.0,307.04,Online
1784,45,9,2024-01-08,1,228.5,0.0,228.5,Online
1785,8,7,2024-06-14,1,459.69,0.1,413.72,Direct
1786,68,24,2024-04-18,1,395.55,0.0,395.55,Partner
1787,79,14,2024-06-16,1,194.71,0.05,184.97,Online
1788,108,1,2024-01-14,1,202.03,0.0,202.03,Online
