session_id,user_id,session_start_ts,channel,campaign_id,landing_page,device,session_month
9583,u001172,2024-12-07 11:11:59,Direct,,/blog,tablet,2024-12
9584,u000481,2024-12-17 04:53:17,Paid Social,3.0,/case-studies,desktop,2024-12
9585,u000843,2024-06-22 03:11:35,Direct,,/blog,mobile,2024-06
9586,u000285,2024-04-08 07:09:19,Video,5.0,/blog,tablet,2024-04
9587,u000247,2024-08-21 17:56:04,Direct,,/demo,mobile,2024-08
9588,u000998,2024-03-01 18:27:35,Organic,,/product,tablet,2024-03
9589,u000397,2024-03-20 22:31:27,Direct,,/demo,tablet,2024-03
9590,u000127,2024-03-01 02:43:33,Paid Social,3.0,/,mobile,2024-03
9591,u000730,2024-10-18 03:38:46,Organic,,/blog,desktop,2024-10
9592,u000173,2024-08-17 13:18:06,Video,5.0,/product,tablet,2024-08
9593,u000631,2024-03-22 01:36:45,Video,5.0,/product,desktop,2024-03
9594,u000497,2024-10-10 02:20:02,Paid Social,4.0,/pricing,desktop,2024-10
9595,u000761,2024-08-24 10:36:03,Organic,,/pricing,desktop,2024-08
9596,u001081,2024-03-05 07:37:06,Direct,,/,desktop,2024-03
9597,u000097,2024-06-28 09:01:44,Organic,,/blog,tablet,2024-06
9598,u001764,2024-06-20 01:28:46,Paid Social,4.0,/case-studies,desktop,2024-06
9599,u000888,2024-08-25 06:17:22,Search,1.0,/pricing,tablet,2024-08
9600,u000243,2024-12-16 13:58:07,Search,2.0,/pricing,desktop,2024-12
9601,u001254,2024-11-07 04:06:19,Direct,,/product,tablet,2024-11
9602,u001699,2024-09-26 13:36:50,Organic,,/,mobile,2024-09
9603,u000158,2024-08-13 05:41:16,Direct,,/blog,mobile,2024-08
9604,u001504,2024-08-11 07:32:40,Organic,,/case-studies,mobile,2024-08
9605,u000847,2024-09-17 02:20:51,Organic,,/,mobile,2024-09
9606,u000649,2024-03-14 12:27:06,Search,1.0,/pricing,mobile,2024-03
9607,u001098,2024-10-11 16:42:07,Direct,,/pricing,tablet,2024-10
9608,u000959,2024-05-03 15:43:01,Organic,,/blog,desktop,2024-05
9609,u000136,2024-09-11 15:13:02,Direct,,/,tablet,2024-09
9610,u000201,2024-10-08 20:56:58,Direct,,/pricing,tablet,2024-10
9611,u001375,2024-06-02 14:35:13,Organic,,/demo,mobile,2024-06
9612,u000186,2024-09-24 11:07:26,Search,1.0,/case-studies,mobile,2024-09
9613,u001069,2024-09-06 09:57:16,Paid Social,3.0,/blog,desktop,2024-09
9614,u001448,2024-04-20 06:24:28,Paid Social,3.0,/blog,tablet,2024-04
9615,u000308,2024-03-09 10:24:24,Video,5.0,/demo,tablet,2024-03
9616,u000705,2024-11-05 22:23:28,Direct,,/demo,tablet,2024-11
9617,u000639,2024-09-28 04:42:22,Direct,,/pricing,mobile,2024-09
9618,u000760,2024-10-07 16:05:21,Search,1.0,/demo,tablet,2024-10
9619,u000765,2024-03-24 20:31:29,Direct,,/case-studies,desktop,2024-03
9620,u000588,2024-11-06 12:58:38,Video,5.0,/,tablet,2024-11
9621,u001226,2024-04-23 14:42:23,Organic,,/pricing,mobile,2024-04
9622,u000096,2024-08-13 21:11:18,Search,2.0,/case-studies,desktop,2024-08
9623,u000059,2024-09-09 03:10:32,Search,1.0,/case-studies,tablet,2024-09
9624,u001220,2024-08-21 07:06:02,Paid Social,3.0,/blog,tablet,2024-08
9625,u000473,2024-06-03 10:03:13,Organic,,/,desktop,2024-06
9626,u000282,2024-11-06 04:12:43,Direct,,/blog,desktop,2024-11
9627,u001744,2024-03-10 13:12:42,Search,2.0,/blog,desktop,2024-03
9628,u000214,2024-12-29 05:17:30,Search,2.0,/blog,mobile,2024-12
9629,u000370,2024-03-23 08:26:47,Search,1.0,/,mobile,2024-03
9630,u001497,2024-05-05 20:10:53,Search,1.0,/case-studies,desktop,2024-05
9631,u000098,2024-06-28 22:06:49,Video,5.0,/,mobile,2024-06
9632,u001364,2024-07-12 21:14:51,Search,2.0,/demo,mobile,2024-07
9633,u000908,2024-08-09 04:21:06,Video,5.0,/pricing,desktop,2024-08
9634,u001597,2024-09-15 15:15:44,Organic,,/product,mobile,2024-09
9635,u000077,2024-03-26 02:55:21,Organic,,/demo,tablet,2024-03
9636,u000381,2024-09-10 12:02:28,Affiliate,6.0,/blog,mobile,2024-09
9637,u000297,2024-07-02 19:21:22,Search,1.0,/blog,desktop,2024-07
9638,u001691,2024-04-27 12:16:22,Paid Social,3.0,/pricing,desktop,2024-04
9639,u001153,2024-12-19 10:27:33,Direct,,/pricing,desktop,2024-12
9640,u000693,2024-11-30 00:17:21,Paid Social,4.0,/product,mobile,2024-11
9641,u001524,2024-02-13 19:19:51,Search,1.0,/case-studies,mobile,2024-02
9642,u001209,2024-02-03 20:11:53,Organic,,/demo,tablet,2024-02
9643,u000895,2024-09-23 00:27:07,Search,2.0,/pricing,tablet,2024-09
9644,u001562,2024-02-28 01:49:34,Direct,,/pricing,desktop,2024-02
9645,u001213,2024-03-06 08:34:45,Paid Social,3.0,/demo,tablet,2024-03
9646,u000896,2024-06-24 06:34:40,Direct,,/case-studies,tablet,2024-06
9647,u001091,2024-03-07 08:29:38,Organic,,/blog,desktop,2024-03
9648,u001788,2024-05-12 17:25:50,Paid Social,3.0,/case-studies,tablet,2024-05
9649,u001672,2024-10-08 20:24:21,Direct,,/,tablet,2024-10
9650,u000280,2024-02-29 19:16:53,Direct,,/pricing,tablet,2024-02
9651,u001392,2024-02-29 09:49:09,Search,1.0,/case-studies,mobile,2024-02
9652,u000599,2024-03-24 09:12:49,Organic,,/demo,mobile,2024-03
9653,u000835,2024-05-15 21:57:33,Search,1.0,/,desktop,2024-05
9654,u000598,2024-06-05 13:49:32,Direct,,/pricing,desktop,2024-06
9655,u001014,2024-04-19 02:18:00,Search,2.0,/blog,tablet,2024-04
9656,u000629,2024-06-26 12:20:16,Paid Social,4.0,/pricing,tablet,2024-06
9657,u000680,2024-12-13 03:10:45,Organic,,/product,tablet,2024-12
9658,u000798,2024-03-05 07:46:23,Organic,,/blog,tablet,2024-03
9659,u001759,2024-02-21 18:12:07,Search,2.0,/product,desktop,2024-02
9660,u000366,2024-07-30 01:37:15,Organic,,/,tablet,2024-07
9661,u000612,2024-03-14 10:01:56,Paid Social,4.0,/blog,mobile,2024-03
9662,u000719,2024-01-25 04:16:46,Organic,,/blog,tablet,2024-01
9663,u000485,2024-02-16 20:13:11,Organic,,/,mobile,2024-02
9664,u000962,2024-12-29 04:23:22,Search,1.0,/demo,tablet,2024-12
9665,u000730,2024-08-14 12:47:10,Search,2.0,/demo,desktop,2024-08
9666,u000175,2024-02-18 04:53:20,Search,2.0,/,tablet,2024-02
9667,u001492,2024-09-23 02:30:37,Video,5.0,/pricing,mobile,2024-09
9668,u000159,2024-03-04 06:12:03,Video,5.0,/case-studies,mobile,2024-03
9669,u001357,2024-12-23 20:51:39,Video,5.0,/demo,desktop,2024-12
9670,u001413,2024-01-09 05:08:42,Affiliate,6.0,/product,desktop,2024-01
9671,u001522,2024-05-24 19:39:55,Video,5.0,/blog,mobile,2024-05
9672,u000677,2024-03-07 01:50:02,Organic,,/product,desktop,2024-03
9673,u000368,2024-02-03 23:23:22,Organic,,/,desktop,2024-02
9674,u001562,2024-05-17 12:53:13,Direct,,/product,desktop,2024-05
9675,u000903,2024-02-08 04:37:52,Direct,,/,tablet,2024-02
9676,u000798,2024-11-17 13:15:23,Search,1.0,/demo,tablet,2024-11
9677,u001309,2024-05-06 00:24:56,Organic,,/product,desktop,2024-05
9678,u000965,2024-07-09 09:18:35,Search,2.0,/case-studies,tablet,2024-07
9679,u000934,2024-12-25 18:08:03,Video,5.0,/pricing,desktop,2024-12
9680,u000583,2024-09-20 10:53:38,Direct,,/demo,desktop,2024-09
9681,u001473,2024-12-30 08:13:16,Paid Social,4.0,/pricing,mobile,2024-12
9682,u001000,2024-04-07 11:30:45,Paid Social,3.0,/blog,mobile,2024-04
9683,u000085,2024-12-09 05:52:55,Search,1.0,/blog,desktop,2024-12
9684,u000636,2024-02-16 14:53:30,Organic,,/blog,desktop,2024-02
9685,u000281,2024-09-30 16:37:56,Organic,,/pricing,mobile,2024-09
9686,u001459,2024-12-11 03:04:58,Search,2.0,/product,mobile,2024-12
9687,u001258,2024-09-07 09:00:16,Direct,,/product,tablet,2024-09
9688,u001261,2024-07-17 09:19:38,Direct,,/demo,desktop,2024-07
9689,u000981,2024-10-13 20:43:45,Paid Social,4.0,/case-studies,desktop,2024-10
9690,u000892,2024-03-21 05:13:46,Search,2.0,/demo,tablet,2024-03
9691,u001040,2024-01-01 01:41:01,Organic,,/blog,tablet,2024-01
9692,u000471,2024-07-01 02:10:10,Paid Social,4.0,/blog,mobile,2024-07
9693,u000806,2024-03-20 20:27:45,Organic,,/,tablet,2024-03
9694,u000191,2024-02-05 07:07:16,Video,5.0,/product,desktop,2024-02
9695,u000391,2024-11-16 15:50:51,Organic,,/,mobile,2024-11
9696,u001417,2024-12-07 00:09:10,Organic,,/blog,mobile,2024-12
9697,u000766,2024-06-04 23:54:23,Paid Social,3.0,/pricing,tablet,2024-06
9698,u000594,2024-09-13 11:34:39,Direct,,/case-studies,tablet,2024-09
9699,u000935,2024-07-08 09:33:48,Organic,,/product,mobile,2024-07
9700,u000164,2024-07-17 00:52:39,Organic,,/,tablet,2024-07
9701,u000557,2024-04-15 20:01:09,Organic,,/,tablet,2024-04
9702,u000076,2024-03-12 03:36:17,Search,1.0,/blog,desktop,2024-03
9703,u001189,2024-09-09 08:31:10,Organic,,/demo,desktop,2024-09
9704,u000168,2024-04-16 06:16:21,Search,2.0,/case-studies,desktop,2024-04
9705,u000338,2024-04-12 07:30:50,Search,1.0,/pricing,tablet,2024-04
9706,u001780,2024-04-03 21:39:04,Search,2.0,/demo,mobile,2024-04
9707,u000327,2024-03-05 20:28:10,Paid Social,3.0,/product,mobile,2024-03
9708,u000516,2024-01-15 11:37:26,Paid Social,3.0,/product,mobile,2024-01
9709,u000800,2024-01-10 13:32:28,Paid Social,4.0,/,desktop,2024-01
9710,u001240,2024-01-07 12:34:46,Direct,,/product,desktop,2024-01
9711,u001115,2024-04-10 22:21:39,Direct,,/,tablet,2024-04
9712,u001647,2024-10-30 22:30:24,Organic,,/case-studies,mobile,2024-10
9713,u000258,2024-09-17 11:15:30,Direct,,/case-studies,desktop,2024-09
9714,u000960,2024-10-04 21:19:57,Direct,,/case-studies,desktop,2024-10
9715,u001447,2024-11-26 23:49:12,Affiliate,6.0,/product,tablet,2024-11
9716,u001668,2024-08-09 02:22:00,Direct,,/case-studies,desktop,2024-08
9717,u000565,2024-03-31 05:57:41,Direct,,/product,tablet,2024-03
9718,u000867,2024-09-09 11:49:23,Direct,,/pricing,mobile,2024-09
9719,u001502,2024-01-04 18:30:56,Paid Social,4.0,/demo,desktop,2024-01
9720,u000397,2024-02-19 14:26:19,Paid Social,3.0,/blog,mobile,2024-02
9721,u000663,2024-02-09 21:28:34,Organic,,/blog,desktop,2024-02
9722,u000770,2024-08-13 03:36:40,Search,2.0,/product,tablet,2024-08
9723,u001165,2024-01-16 13:10:51,Organic,,/case-studies,mobile,2024-01
9724,u000421,2024-12-13 19:09:44,Organic,,/pricing,desktop,2024-12
9725,u000047,2024-01-15 22:15:05,Organic,,/case-studies,desktop,2024-01
9726,u001062,2024-10-02 06:13:31,Paid Social,3.0,/,desktop,2024-10
9727,u000751,2024-03-22 01:07:35,Organic,,/,tablet,2024-03
9728,u000798,2024-01-07 09:16:37,Paid Social,3.0,/demo,desktop,2024-01
9729,u000396,2024-01-01 02:56:16,Direct,,/pricing,desktop,2024-01
9730,u000210,2024-10-04 00:02:59,Organic,,/demo,mobile,2024-10
9731,u001269,2024-03-09 15:49:53,Direct,,/pricing,tablet,2024-03
9732,u000447,2024-05-24 03:49:17,Search,1.0,/product,mobile,2024-05
9733,u000593,2024-04-01 11:07:32,Paid Social,4.0,/,tablet,2024-04
9734,u001751,2024-02-17 14:32:31,Direct,,/demo,mobile,2024-02
9735,u000243,2024-05-19 00:01:33,Direct,,/demo,desktop,2024-05
9736,u000509,2024-10-19 02:01:12,Direct,,/case-studies,desktop,2024-10
9737,u001145,2024-08-21 15:57:04,Affiliate,6.0,/case-studies,tablet,2024-08
9738,u000209,2024-08-08 10:11:47,Video,5.0,/,tablet,2024-08
9739,u001432,2024-05-12 02:50:22,Direct,,/,desktop,2024-05
9740,u001023,2024-03-07 01:57:16,Direct,,/,desktop,2024-03
9741,u001130,2024-09-03 10:02:51,Direct,,/product,tablet,2024-09
9742,u001616,2024-06-09 20:20:25,Search,2.0,/,desktop,2024-06
9743,u000481,2024-05-19 17:53:07,Organic,,/case-studies,tablet,2024-05
9744,u001141,2024-08-25 17:49:06,Affiliate,6.0,/pricing,desktop,2024-08
9745,u000553,2024-01-04 12:16:22,Paid Social,4.0,/,tablet,2024-01
9746,u001774,2024-04-19 05:15:57,Paid Social,4.0,/product,mobile,2024-04
9747,u000919,2024-04-10 02:09:17,Video,5.0,/pricing,tablet,2024-04
9748,u000748,2024-09-02 17:16:57,Organic,,/product,desktop,2024-09
9749,u001504,2024-07-27 17:01:11,Search,1.0,/product,mobile,2024-07
9750,u001653,2024-06-11 01:20:42,Organic,,/product,tablet,2024-06
9751,u001039,2024-07-30 02:14:59,Search,2.0,/product,mobile,2024-07
9752,u000327,2024-08-18 05:15:16,Organic,,/product,mobile,2024-08
9753,u000839,2024-11-19 20:27:05,Search,2.0,/pricing,mobile,2024-11
9754,u000319,2024-03-04 08:38:22,Organic,,/,desktop,2024-03
9755,u000166,2024-07-11 22:18:12,Search,1.0,/pricing,mobile,2024-07
9756,u001798,2024-03-09 04:54:46,Organic,,/demo,tablet,2024-03
9757,u000322,2024-07-11 12:18:12,Organic,,/demo,mobile,2024-07
9758,u000041,2024-07-21 06:52:45,Affiliate,6.0,/blog,desktop,2024-07
9759,u001251,2024-07-29 12:06:10,Search,2.0,/demo,mobile,2024-07
9760,u000529,2024-07-11 14:12:10,Paid Social,4.0,/demo,tablet,2024-07
9761,u001244,2024-07-09 04:21:58,Organic,,/product,tablet,2024-07
9762,u001330,2024-12-16 21:16:33,Search,2.0,/case-studies,tablet,2024-12
9763,u000610,2024-04-21 05:52:34,Paid Social,3.0,/blog,mobile,2024-04
9764,u001224,2024-01-30 08:05:07,Direct,,/product,tablet,2024-01
9765,u001197,2024-05-15 07:35:27,Direct,,/blog,mobile,2024-05
9766,u001756,2024-12-21 18:33:26,Paid Social,4.0,/case-studies,desktop,2024-12
9767,u001634,2024-07-25 22:59:17,Video,5.0,/pricing,mobile,2024-07
9768,u000355,2024-08-02 17:21:12,Organic,,/case-studies,desktop,2024-08
9769,u001393,2024-12-13 13:19:50,Organic,,/demo,desktop,2024-12
9770,u000013,2024-04-23 09:44:50,Direct,,/blog,tablet,2024-04
9771,u001622,2024-04-15 04:19:07,Direct,,/case-studies,mobile,2024-04
9772,u001627,2024-03-31 15:10:24,Direct,,/,desktop,2024-03
9773,u000453,2024-09-13 13:58:50,Organic,,/product,desktop,2024-09
9774,u001271,2024-07-16 13:02:59,Search,1.0,/product,desktop,2024-07
9775,u000216,2024-03-17 19:40:35,Search,2.0,/demo,tablet,2024-03
9776,u000342,2024-03-10 19:44:14,Direct,,/case-studies,tablet,2024-03
9777,u001666,2024-12-01 15:20:22,Direct,,/pricing,mobile,2024-12
9778,u000083,2024-06-02 00:00:17,Organic,,/demo,tablet,2024-06
9779,u000870,2024-09-09 19:11:22,Search,2.0,/product,desktop,2024-09
9780,u001600,2024-02-24 10:41:28,Paid Social,3.0,/product,tablet,2024-02
9781,u001416,2024-05-11 17:08:26,Video,5.0,/pricing,desktop,2024-05
9782,u001203,2024-05-09 17:44:58,Organic,,/case-studies,desktop,2024-05
9783,u001293,2024-07-23 01:52:07,Organic,,/case-studies,mobile,2024-07
9784,u001687,2024-06-05 03:28:00,Direct,,/pricing,mobile,2024-06
9785,u000034,2024-10-10 10:07:00,Organic,,/product,desktop,2024-10
9786,u000754,2024-05-28 08:13:34,Organic,,/product,desktop,2024-05
9787,u000015,2024-04-23 18:24:18,Search,1.0,/demo,desktop,2024-04
9788,u000221,2024-06-10 03:07:18,Search,2.0,/,mobile,2024-06
9789,u001525,2024-07-08 11:19:24,Organic,,/blog,desktop,2024-07
9790,u000090,2024-12-18 15:08:07,Organic,,/blog,desktop,2024-12
9791,u001252,2024-05-12 09:29:13,Affiliate,6.0,/case-studies,tablet,2024-05
9792,u001110,2024-10-04 01:22:22,Organic,,/blog,tablet,2024-10
9793,u000281,2024-03-18 00:05:32,Organic,,/,mobile,2024-03
9794,u000934,2024-07-30 20:52:28,Video,5.0,/demo,mobile,2024-07
9795,u000076,2024-03-14 13:03:16,Organic,,/product,tablet,2024-03
9796,u001270,2024-12-17 10:37:23,Video,5.0,/pricing,desktop,2024-12
9797,u000221,2024-05-21 03:13:16,Direct,,/case-studies,desktop,2024-05
9798,u001710,2024-05-04 06:57:28,Direct,,/case-studies,tablet,2024-05
9799,u001144,2024-10-26 11:45:59,Organic,,/product,mobile,2024-10
9800,u000245,2024-01-24 01:21:22,Search,2.0,/pricing,tablet,2024-01
9801,u000867,2024-04-20 09:31:00,Affiliate,6.0,/,mobile,2024-04
9802,u000078,2024-04-14 04:47:47,Paid Social,3.0,/pricing,mobile,2024-04
9803,u000835,2024-02-29 20:12:24,Paid Social,3.0,/pricing,tablet,2024-02
9804,u001423,2024-07-20 03:13:03,Direct,,/blog,mobile,2024-07
9805,u001301,2024-05-16 08:08:32,Organic,,/blog,tablet,2024-05
9806,u000565,2024-02-11 14:59:10,Direct,,/,tablet,2024-02
9807,u001147,2024-10-26 16:58:18,Paid Social,4.0,/demo,tablet,2024-10
9808,u000994,2024-04-04 13:02:38,Paid Social,3.0,/blog,desktop,2024-04
9809,u000274,2024-08-19 16:13:28,Paid Social,4.0,/demo,tablet,2024-08
9810,u001713,2024-02-27 11:06:52,Direct,,/case-studies,desktop,2024-02
9811,u001006,2024-12-05 05:04:45,Organic,,/,mobile,2024-12
9812,u001436,2024-03-26 03:31:32,Search,1.0,/blog,desktop,2024-03
9813,u000271,2024-05-03 09:03:41,Organic,,/pricing,mobile,2024-05
9814,u000236,2024-08-04 17:03:56,Search,2.0,/pricing,tablet,2024-08
9815,u000223,2024-02-09 13:43:37,Direct,,/,desktop,2024-02
9816,u001415,2024-11-25 19:54:52,Search,2.0,/case-studies,mobile,2024-11
9817,u000061,2024-03-06 14:37:19,Direct,,/pricing,tablet,2024-03
9818,u000816,2024-01-08 12:24:52,Direct,,/case-studies,desktop,2024-01
9819,u000034,2024-09-22 23:27:46,Affiliate,6.0,/demo,mobile,2024-09
9820,u001049,2024-02-11 02:55:32,Organic,,/,tablet,2024-02
9821,u000977,2024-05-31 18:42:27,Search,1.0,/demo,mobile,2024-05
9822,u001231,2024-04-14 20:40:47,Organic,,/product,mobile,2024-04
9823,u000183,2024-08-19 07:19:25,Direct,,/pricing,desktop,2024-08
9824,u001274,2024-04-17 16:18:08,Search,1.0,/,tablet,2024-04
9825,u001354,2024-04-04 01:09:57,Search,1.0,/demo,desktop,2024-04
9826,u001035,2024-04-25 04:51:23,Video,5.0,/pricing,tablet,2024-04
9827,u000978,2024-11-18 21:26:56,Affiliate,6.0,/case-studies,tablet,2024-11
9828,u000965,2024-10-02 06:45:59,Organic,,/pricing,desktop,2024-10
9829,u000128,2024-05-30 12:33:35,Organic,,/product,desktop,2024-05
9830,u001338,2024-10-22 10:01:51,Organic,,/product,mobile,2024-10
9831,u000531,2024-05-11 16:35:31,Search,1.0,/blog,desktop,2024-05
9832,u000991,2024-06-06 02:26:01,Video,5.0,/case-studies,tablet,2024-06
9833,u000691,2024-08-15 03:23:46,Paid Social,4.0,/blog,mobile,2024-08
9834,u000339,2024-07-12 10:01:35,Organic,,/blog,desktop,2024-07
9835,u000656,2024-07-31 22:04:54,Search,2.0,/case-studies,mobile,2024-07
9836,u000059,2024-07-04 12:15:43,Paid Social,3.0,/pricing,mobile,2024-07
9837,u001029,2024-03-10 18:43:48,Organic,,/pricing,tablet,2024-03
9838,u000596,2024-05-25 03:42:06,Organic,,/pricing,mobile,2024-05
9839,u001479,2024-10-14 12:32:28,Paid Social,3.0,/case-studies,desktop,2024-10
9840,u001117,2024-04-13 13:32:16,Search,1.0,/product,desktop,2024-04
9841,u000477,2024-04-21 10:14:45,Organic,,/,desktop,2024-04
9842,u000944,2024-04-13 13:54:44,Organic,,/blog,mobile,2024-04
9843,u001429,2024-03-07 22:47:15,Paid Social,3.0,/,mobile,2024-03
9844,u000204,2024-10-27 23:08:29,Affiliate,6.0,/demo,tablet,2024-10
9845,u001281,2024-10-30 06:31:51,Direct,,/product,tablet,2024-10
9846,u000322,2024-06-02 01:10:52,Search,2.0,/demo,desktop,2024-06
9847,u000945,2024-06-01 20:42:21,Video,5.0,/product,mobile,2024-06
9848,u000517,2024-12-05 02:22:11,Direct,,/demo,tablet,2024-12
9849,u001698,2024-12-23 03:15:05,Organic,,/demo,tablet,2024-12
9850,u001445,2024-11-23 02:16:36,Search,2.0,/,tablet,2024-11
9851,u001701,2024-05-02 06:58:44,Video,5.0,/case-studies,tablet,2024-05
9852,u000264,2024-03-02 16:23:37,Search,1.0,/pricing,desktop,2024-03
9853,u001541,2024-12-23 15:52:37,Organic,,/case-studies,mobile,2024-12
9854,u000190,2024-11-10 09:42:59,Direct,,/case-studies,desktop,2024-11
9855,u000341,2024-08-11 14:29:26,Search,1.0,/product,tablet,2024-08
9856,u001748,2024-06-13 06:50:42,Organic,,/demo,mobile,2024-06
9857,u001534,2024-10-17 13:44:35,Search,1.0,/,mobile,2024-10
9858,u001027,2024-04-13 06:56:22,Direct,,/case-studies,mobile,2024-04
9859,u001020,2024-05-14 20:51:30,Affiliate,6.0,/demo,tablet,2024-05
9860,u000296,2024-05-08 19:24:37,Search,2.0,/blog,mobile,2024-05
9861,u001357,2024-02-23 10:18:38,Organic,,/demo,tablet,2024-02
9862,u000509,2024-01-08 11:20:09,Direct,,/demo,tablet,2024-01
9863,u000597,2024-10-20 01:53:01,Direct,,/blog,desktop,2024-10
9864,u000107,2024-12-17 12:18:41,Search,2.0,/,tablet,2024-12
9865,u000560,2024-11-23 02:29:22,Search,2.0,/demo,mobile,2024-11
9866,u001766,2024-12-29 20:04:54,Organic,,/case-studies,tablet,2024-12
9867,u000586,2024-07-07 07:06:00,Direct,,/,tablet,2024-07
9868,u000191,2024-08-07 20:16:53,Organic,,/blog,desktop,2024-08
9869,u000116,2024-06-04 17:44:31,Search,2.0,/demo,desktop,2024-06
9870,u001551,2024-01-10 09:41:29,Paid Social,4.0,/case-studies,desktop,2024-01
9871,u000929,2024-11-07 17:10:39,Direct,,/demo,tablet,2024-11
9872,u001455,2024-11-26 07:50:32,Organic,,/product,tablet,2024-11
9873,u001146,2024-04-26 17:17:04,Video,5.0,/blog,mobile,2024-04
9874,u000484,2024-03-03 18:54:30,Organic,,/blog,tablet,2024-03
9875,u000232,2024-10-07 01:49:22,Direct,,/product,desktop,2024-10
9876,u000446,2024-06-23 14:16:36,Organic,,/product,desktop,2024-06
9877,u000357,2024-04-20 01:39:52,Search,2.0,/product,tablet,2024-04
9878,u000883,2024-12-08 03:43:52,Affiliate,6.0,/demo,desktop,2024-12
9879,u000084,2024-05-24 19:16:25,Direct,,/,mobile,2024-05
9880,u000499,2024-09-23 05:17:52,Affiliate,6.0,/blog,tablet,2024-09
9881,u000521,2024-07-14 13:39:26,Search,2.0,/case-studies,tablet,2024-07
9882,u000209,2024-08-04 20:10:13,Search,2.0,/product,tablet,2024-08
9883,u000953,2024-02-23 20:18:43,Search,1.0,/case-studies,mobile,2024-02
9884,u001330,2024-08-24 05:49:49,Direct,,/product,tablet,2024-08
9885,u001682,2024-08-25 23:07:39,Search,2.0,/,desktop,2024-08
9886,u000048,2024-11-05 05:42:31,Direct,,/product,desktop,2024-11
9887,u001395,2024-06-12 02:22:30,Search,2.0,/product,desktop,2024-06
9888,u001321,2024-03-06 00:54:00,Direct,,/pricing,mobile,2024-03
9889,u000859,2024-09-07 12:45:28,Organic,,/case-studies,mobile,2024-09
9890,u001256,2024-10-25 21:11:18,Affiliate,6.0,/demo,tablet,2024-10
9891,u000493,2024-01-14 18:12:09,Direct,,/pricing,mobile,2024-01
9892,u000043,2024-03-22 16:57:46,Search,1.0,/case-studies,mobile,2024-03
9893,u000425,2024-04-30 14:28:42,Organic,,/demo,mobile,2024-04
9894,u000697,2024-09-25 22:09:18,Search,2.0,/case-studies,tablet,2024-09
9895,u001176,2024-06-13 03:16:17,Affiliate,6.0,/blog,tablet,2024-06
9896,u001069,2024-01-10 08:17:20,Direct,,/,tablet,2024-01
9897,u000973,2024-10-30 12:00:05,Affiliate,6.0,/pricing,mobile,2024-10
9898,u000679,2024-03-28 15:24:59,Organic,,/blog,desktop,2024-03
9899,u000635,2024-10-28 15:26:15,Search,1.0,/pricing,desktop,2024-10
9900,u001431,2024-05-05 16:28:44,Organic,,/blog,desktop,2024-05
9901,u001674,2024-06-28 01:38:35,Organic,,/product,desktop,2024-06
9902,u000574,2024-12-21 16:21:06,Organic,,/demo,tablet,2024-12
9903,u000013,2024-09-04 13:02:05,Organic,,/demo,tablet,2024-09
9904,u000451,2024-05-06 04:26:45,Paid Social,4.0,/demo,desktop,2024-05
9905,u000207,2024-11-02 12:25:53,Paid Social,3.0,/,desktop,2024-11
9906,u001401,2024-08-25 04:05:08,Organic,,/,mobile,2024-08
9907,u000068,2024-10-01 12:59:27,Direct,,/blog,desktop,2024-10
9908,u000435,2024-01-08 23:30:23,Organic,,/product,mobile,2024-01
9909,u001111,2024-05-16 13:06:16,Paid Social,3.0,/blog,tablet,2024-05
9910,u001045,2024-06-27 14:15:12,Direct,,/demo,desktop,2024-06
9911,u000177,2024-01-08 14:37:37,Search,2.0,/demo,tablet,2024-01
9912,u000652,2024-12-23 07:05:22,Search,1.0,/blog,tablet,2024-12
9913,u001197,2024-08-12 04:43:55,Paid Social,3.0,/blog,tablet,2024-08
9914,u001000,2024-06-09 01:53:15,Search,2.0,/blog,tablet,2024-06
9915,u000557,2024-03-05 15:18:58,Direct,,/,tablet,2024-03
9916,u001587,2024-01-01 00:56:25,Paid Social,3.0,/product,tablet,2024-01
9917,u000134,2024-04-08 16:02:12,Organic,,/demo,mobile,2024-04
9918,u001744,2024-10-12 10:24:24,Video,5.0,/case-studies,desktop,2024-10
9919,u001218,2024-09-22 23:01:26,Search,1.0,/,mobile,2024-09
9920,u000522,2024-08-26 01:03:42,Video,5.0,/,desktop,2024-08
9921,u001394,2024-04-03 18:59:42,Video,5.0,/demo,desktop,2024-04
9922,u001452,2024-11-14 20:05:15,Organic,,/case-studies,tablet,2024-11
9923,u000731,2024-01-06 15:10:49,Search,2.0,/pricing,mobile,2024-01
9924,u001710,2024-04-24 23:46:01,Organic,,/pricing,tablet,2024-04
9925,u001433,2024-01-13 16:33:20,Organic,,/pricing,tablet,2024-01
9926,u001325,2024-12-29 11:57:12,Search,2.0,/product,tablet,2024-12
9927,u001503,2024-10-21 06:06:36,Paid Social,3.0,/pricing,desktop,2024-10
9928,u001434,2024-03-20 19:28:40,Paid Social,3.0,/,tablet,2024-03
9929,u000350,2024-12-27 08:05:26,Organic,,/product,desktop,2024-12
9930,u001352,2024-11-21 19:03:44,Search,1.0,/case-studies,tablet,2024-11
9931,u000594,2024-10-30 20:21:20,Affiliate,6.0,/demo,mobile,2024-10
9932,u000765,2024-02-29 02:55:09,Paid Social,4.0,/,tablet,2024-02
9933,u000089,2024-07-08 23:25:18,Paid Social,3.0,/demo,desktop,2024-07
9934,u001387,2024-11-15 16:10:58,Search,1.0,/demo,desktop,2024-11
