conversion_id,user_id,conversion_ts,revenue,attributed_channel,attributed_campaign_id,model
1046,u001140,2024-08-04 01:00:00,56.77,Unattributed,,last_touch_30d
1463,u001141,2024-11-30 03:00:00,46.12,Paid Social,4.0,last_touch_30d
685,u001142,2024-07-14 11:00:00,96.22,Unattributed,,last_touch_30d
731,u001145,2024-06-14 13:00:00,52.5,Paid Social,3.0,last_touch_30d
1265,u001146,2024-04-24 10:00:00,54.77,Unattributed,,last_touch_30d
819,u001147,2024-04-05 11:00:00,41.79,Organic,,last_touch_30d
12,u001148,2024-06-17 13:00:00,60.1,Unattributed,,last_touch_30d
1096,u001149,2024-11-17 23:00:00,62.52,Unattributed,,last_touch_30d
620,u001150,2024-09-12 17:00:00,101.57,Affiliate,6.0,last_touch_30d
61,u001151,2024-03-27 10:00:00,52.65,Video,5.0,last_touch_30d
1485,u001152,2024-01-05 07:00:00,39.26,Unattributed,,last_touch_30d
1484,u001152,2024-11-20 20:00:00,94.1,Affiliate,6.0,last_touch_30d
1631,u001153,2024-09-03 07:00:00,72.33,Unattributed,,last_touch_30d
1154,u001154,2024-01-04 21:00:00,100.91,Unattributed,,last_touch_30d
1038,u001155,2024-01-26 06:00:00,66.36,Unattributed,,last_touch_30d
418,u001156,2024-03-30 21:00:00,87.26,Unattributed,,last_touch_30d
1370,u001158,2024-03-12 13:00:00,34.14,Paid Social,4.0,last_touch_30d
867,u001159,2024-04-26 00:00:00,34.35,Video,5.0,last_touch_30d
1421,u001161,2024-11-14 09:00:00,44.85,Unattributed,,last_touch_30d
1679,u001162,2024-02-05 19:00:00,30.56,Search,2.0,last_touch_30d
132,u001163,2024-01-21 02:00:00,68.78,Unattributed,,last_touch_30d
738,u001164,2024-12-21 20:00:00,103.61,Direct,,last_touch_30d
1061,u001165,2024-04-12 22:00:00,72.58,Organic,,last_touch_30d
644,u001166,2024-10-02 20:00:00,73.66,Direct,,last_touch_30d
183,u001169,2024-04-09 08:00:00,88.72,Unattributed,,last_touch_30d
1218,u001170,2024-01-15 21:00:00,81.04,Unattributed,,last_touch_30d
1460,u001172,2024-03-04 21:00:00,60.4,Unattributed,,last_touch_30d
1461,u001172,2024-11-19 13:00:00,58.93,Unattributed,,last_touch_30d
393,u001173,2024-02-16 05:00:00,86.4,Unattributed,,last_touch_30d
151,u001174,2024-03-16 15:00:00,111.84,Paid Social,3.0,last_touch_30d
152,u001174,2024-06-21 08:00:00,47.72,Unattributed,,last_touch_30d
1231,u001175,2024-08-13 05:00:00,85.35,Unattributed,,last_touch_30d
1442,u001176,2024-08-09 10:00:00,79.94,Unattributed,,last_touch_30d
522,u001177,2024-03-08 20:00:00,136.75,Unattributed,,last_touch_30d
604,u001178,2024-04-22 13:00:00,89.3,Direct,,last_touch_30d
129,u001179,2024-09-27 09:00:00,52.82,Unattributed,,last_touch_30d
1317,u001180,2024-02-18 23:00:00,109.61,Unattributed,,last_touch_30d
1697,u001181,2024-05-23 17:00:00,53.27,Unattributed,,last_touch_30d
1698,u001181,2024-07-15 10:00:00,66.38,Direct,,last_touch_30d
86,u001182,2024-06-27 23:00:00,28.26,Unattributed,,last_touch_30d
1545,u001183,2024-12-23 16:00:00,66.32,Unattributed,,last_touch_30d
1479,u001185,2024-01-17 04:00:00,190.7,Unattributed,,last_touch_30d
314,u001186,2024-04-11 01:00:00,93.9,Search,2.0,last_touch_30d
313,u001186,2024-06-23 02:00:00,76.23,Paid Social,4.0,last_touch_30d
923,u001187,2024-04-12 18:00:00,83.45,Paid Social,4.0,last_touch_30d
924,u001187,2024-07-01 17:00:00,53.11,Paid Social,4.0,last_touch_30d
759,u001189,2024-11-22 23:00:00,88.22,Unattributed,,last_touch_30d
67,u001190,2024-08-26 11:00:00,34.87,Unattributed,,last_touch_30d
674,u001191,2024-09-09 07:00:00,89.84,Unattributed,,last_touch_30d
431,u001192,2024-11-06 12:00:00,97.29,Direct,,last_touch_30d
1573,u001194,2024-09-26 13:00:00,147.38,Video,5.0,last_touch_30d
854,u001195,2024-02-29 18:00:00,34.79,Unattributed,,last_touch_30d
853,u001195,2024-07-14 04:00:00,42.94,Unattributed,,last_touch_30d
1237,u001196,2024-03-16 11:00:00,60.26,Unattributed,,last_touch_30d
1211,u001200,2024-10-02 18:00:00,47.42,Unattributed,,last_touch_30d
626,u001202,2024-04-01 12:00:00,43.19,Unattributed,,last_touch_30d
619,u001204,2024-12-04 05:00:00,40.53,Organic,,last_touch_30d
1536,u001205,2024-03-20 09:00:00,87.66,Unattributed,,last_touch_30d
1537,u001205,2024-09-23 11:00:00,51.77,Affiliate,6.0,last_touch_30d
1084,u001206,2024-01-15 14:00:00,39.62,Unattributed,,last_touch_30d
1140,u001207,2024-06-23 00:00:00,44.32,Unattributed,,last_touch_30d
558,u001208,2024-07-31 06:00:00,43.57,Unattributed,,last_touch_30d
1690,u001209,2024-06-11 06:00:00,53.98,Unattributed,,last_touch_30d
1712,u001210,2024-02-29 14:00:00,29.24,Unattributed,,last_touch_30d
1713,u001210,2024-11-17 01:00:00,60.49,Unattributed,,last_touch_30d
687,u001211,2024-10-22 16:00:00,50.2,Unattributed,,last_touch_30d
1251,u001212,2024-05-02 18:00:00,42.85,Paid Social,4.0,last_touch_30d
1186,u001213,2024-11-03 03:00:00,160.72,Unattributed,,last_touch_30d
1705,u001214,2024-03-03 19:00:00,100.41,Organic,,last_touch_30d
1054,u001215,2024-12-03 17:00:00,79.52,Unattributed,,last_touch_30d
1298,u001216,2024-06-02 11:00:00,50.52,Search,2.0,last_touch_30d
382,u001218,2024-01-11 03:00:00,78.56,Unattributed,,last_touch_30d
381,u001218,2024-10-16 04:00:00,145.47,Organic,,last_touch_30d
1119,u001219,2024-09-16 11:00:00,47.03,Paid Social,3.0,last_touch_30d
1477,u001220,2024-08-25 10:00:00,65.46,Paid Social,3.0,last_touch_30d
769,u001221,2024-07-01 05:00:00,93.82,Unattributed,,last_touch_30d
953,u001222,2024-02-28 01:00:00,94.67,Paid Social,3.0,last_touch_30d
952,u001222,2024-11-17 07:00:00,58.83,Unattributed,,last_touch_30d
814,u001224,2024-08-17 12:00:00,126.05,Unattributed,,last_touch_30d
269,u001225,2024-03-01 00:00:00,101.51,Video,5.0,last_touch_30d
389,u001226,2024-03-29 19:00:00,48.29,Affiliate,6.0,last_touch_30d
111,u001227,2024-03-29 02:00:00,54.76,Unattributed,,last_touch_30d
870,u001228,2024-09-28 07:00:00,66.43,Unattributed,,last_touch_30d
869,u001228,2024-10-30 02:00:00,48.49,Unattributed,,last_touch_30d
560,u001229,2024-01-12 21:00:00,133.0,Unattributed,,last_touch_30d
559,u001229,2024-06-16 16:00:00,84.98,Organic,,last_touch_30d
159,u001232,2024-05-03 04:00:00,46.19,Organic,,last_touch_30d
160,u001232,2024-08-30 02:00:00,63.29,Direct,,last_touch_30d
1560,u001233,2024-11-25 10:00:00,53.36,Direct,,last_touch_30d
1329,u001234,2024-09-23 01:00:00,45.88,Unattributed,,last_touch_30d
1446,u001235,2024-04-15 09:00:00,71.68,Unattributed,,last_touch_30d
1714,u001237,2024-10-05 02:00:00,62.06,Direct,,last_touch_30d
1691,u001238,2024-04-27 01:00:00,102.73,Unattributed,,last_touch_30d
1074,u001239,2024-09-16 10:00:00,38.24,Unattributed,,last_touch_30d
634,u001240,2024-11-10 04:00:00,62.21,Organic,,last_touch_30d
135,u001242,2024-01-30 10:00:00,38.79,Unattributed,,last_touch_30d
1517,u001243,2024-02-19 10:00:00,77.11,Organic,,last_touch_30d
1518,u001243,2024-07-31 01:00:00,79.67,Organic,,last_touch_30d
1409,u001244,2024-02-24 01:00:00,42.59,Unattributed,,last_touch_30d
283,u001245,2024-12-11 08:00:00,61.16,Unattributed,,last_touch_30d
55,u001246,2024-04-27 22:00:00,94.97,Unattributed,,last_touch_30d
1501,u001247,2024-09-01 22:00:00,111.68,Unattributed,,last_touch_30d
1153,u001248,2024-10-04 20:00:00,86.23,Unattributed,,last_touch_30d
315,u001249,2024-12-01 20:00:00,58.84,Unattributed,,last_touch_30d
32,u001250,2024-02-04 04:00:00,137.35,Unattributed,,last_touch_30d
33,u001250,2024-06-28 01:00:00,21.52,Unattributed,,last_touch_30d
1118,u001251,2024-09-09 15:00:00,54.53,Video,5.0,last_touch_30d
1597,u001252,2024-08-08 03:00:00,53.24,Unattributed,,last_touch_30d
1596,u001252,2024-10-31 22:00:00,55.58,Unattributed,,last_touch_30d
231,u001253,2024-11-23 05:00:00,93.43,Search,2.0,last_touch_30d
1433,u001254,2024-02-22 21:00:00,97.91,Unattributed,,last_touch_30d
512,u001255,2024-05-26 05:00:00,99.57,Organic,,last_touch_30d
1030,u001257,2024-10-20 21:00:00,46.52,Unattributed,,last_touch_30d
1358,u001258,2024-12-15 21:00:00,38.28,Search,1.0,last_touch_30d
1303,u001259,2024-05-07 08:00:00,82.84,Unattributed,,last_touch_30d
275,u001262,2024-12-30 03:00:00,106.97,Unattributed,,last_touch_30d
188,u001263,2024-11-14 17:00:00,92.91,Unattributed,,last_touch_30d
957,u001264,2024-04-23 20:00:00,42.51,Paid Social,4.0,last_touch_30d
1621,u001265,2024-02-25 10:00:00,29.51,Affiliate,6.0,last_touch_30d
748,u001267,2024-08-15 03:00:00,78.76,Unattributed,,last_touch_30d
747,u001267,2024-12-27 09:00:00,70.65,Organic,,last_touch_30d
833,u001268,2024-12-13 03:00:00,67.75,Unattributed,,last_touch_30d
1161,u001269,2024-11-18 19:00:00,41.16,Unattributed,,last_touch_30d
790,u001270,2024-02-12 17:00:00,64.17,Paid Social,4.0,last_touch_30d
789,u001270,2024-03-21 01:00:00,109.07,Organic,,last_touch_30d
464,u001272,2024-08-29 10:00:00,154.56,Direct,,last_touch_30d
725,u001273,2024-02-10 23:00:00,27.93,Unattributed,,last_touch_30d
1014,u001274,2024-05-04 01:00:00,143.41,Search,1.0,last_touch_30d
1013,u001274,2024-06-13 11:00:00,102.16,Search,1.0,last_touch_30d
404,u001275,2024-07-06 16:00:00,37.77,Unattributed,,last_touch_30d
1256,u001276,2024-06-21 09:00:00,102.49,Paid Social,3.0,last_touch_30d
1255,u001276,2024-06-25 13:00:00,65.2,Paid Social,3.0,last_touch_30d
993,u001277,2024-06-24 07:00:00,82.12,Unattributed,,last_touch_30d
994,u001277,2024-09-08 10:00:00,76.42,Direct,,last_touch_30d
198,u001278,2024-04-19 10:00:00,63.81,Unattributed,,last_touch_30d
654,u001281,2024-12-29 04:00:00,109.13,Paid Social,3.0,last_touch_30d
375,u001282,2024-02-20 08:00:00,57.72,Paid Social,3.0,last_touch_30d
392,u001283,2024-10-02 02:00:00,52.65,Paid Social,4.0,last_touch_30d
219,u001284,2024-12-12 11:00:00,62.03,Paid Social,3.0,last_touch_30d
656,u001286,2024-01-18 07:00:00,47.53,Unattributed,,last_touch_30d
931,u001288,2024-10-17 23:00:00,169.08,Organic,,last_touch_30d
660,u001289,2024-05-25 07:00:00,43.48,Paid Social,3.0,last_touch_30d
51,u001291,2024-07-04 13:00:00,81.57,Unattributed,,last_touch_30d
1341,u001294,2024-04-18 08:00:00,25.0,Unattributed,,last_touch_30d
1342,u001294,2024-07-16 01:00:00,84.02,Unattributed,,last_touch_30d
1672,u001295,2024-04-08 22:00:00,30.39,Unattributed,,last_touch_30d
1673,u001295,2024-10-24 14:00:00,121.2,Unattributed,,last_touch_30d
1085,u001296,2024-11-16 07:00:00,109.79,Unattributed,,last_touch_30d
1490,u001297,2024-07-30 02:00:00,67.66,Unattributed,,last_touch_30d
1236,u001299,2024-07-13 03:00:00,59.21,Organic,,last_touch_30d
1417,u001300,2024-11-10 09:00:00,62.08,Paid Social,3.0,last_touch_30d
1428,u001302,2024-03-23 19:00:00,32.33,Unattributed,,last_touch_30d
84,u001303,2024-02-26 19:00:00,70.09,Unattributed,,last_touch_30d
83,u001303,2024-07-01 04:00:00,32.77,Organic,,last_touch_30d
224,u001305,2024-08-16 16:00:00,82.48,Direct,,last_touch_30d
594,u001306,2024-10-22 21:00:00,89.33,Unattributed,,last_touch_30d
1491,u001307,2024-07-27 22:00:00,91.86,Paid Social,3.0,last_touch_30d
1327,u001308,2024-04-04 18:00:00,67.1,Unattributed,,last_touch_30d
35,u001309,2024-09-12 18:00:00,77.47,Unattributed,,last_touch_30d
1012,u001310,2024-04-03 11:00:00,64.41,Unattributed,,last_touch_30d
1297,u001311,2024-02-07 23:00:00,39.12,Unattributed,,last_touch_30d
693,u001313,2024-01-03 15:00:00,84.53,Unattributed,,last_touch_30d
694,u001313,2024-10-27 16:00:00,54.65,Direct,,last_touch_30d
227,u001314,2024-07-18 00:00:00,64.46,Unattributed,,last_touch_30d
795,u001315,2024-12-25 23:00:00,124.38,Unattributed,,last_touch_30d
1462,u001316,2024-04-08 05:00:00,130.65,Direct,,last_touch_30d
1405,u001317,2024-05-30 13:00:00,184.74,Unattributed,,last_touch_30d
741,u001318,2024-02-10 13:00:00,59.29,Paid Social,4.0,last_touch_30d
740,u001318,2024-09-04 22:00:00,48.08,Search,1.0,last_touch_30d
816,u001319,2024-06-13 00:00:00,55.58,Unattributed,,last_touch_30d
1041,u001321,2024-04-21 16:00:00,67.62,Organic,,last_touch_30d
1042,u001321,2024-05-17 04:00:00,60.83,Paid Social,3.0,last_touch_30d
341,u001322,2024-12-18 04:00:00,60.56,Unattributed,,last_touch_30d
349,u001324,2024-01-11 05:00:00,36.94,Unattributed,,last_touch_30d
1561,u001325,2024-07-27 07:00:00,36.48,Direct,,last_touch_30d
1235,u001326,2024-05-31 18:00:00,42.53,Unattributed,,last_touch_30d
1234,u001326,2024-06-22 19:00:00,78.25,Search,1.0,last_touch_30d
523,u001327,2024-05-29 07:00:00,38.03,Unattributed,,last_touch_30d
1369,u001328,2024-10-15 15:00:00,62.87,Unattributed,,last_touch_30d
1142,u001329,2024-04-06 05:00:00,47.14,Direct,,last_touch_30d
1141,u001329,2024-11-28 17:00:00,51.26,Unattributed,,last_touch_30d
494,u001330,2024-03-31 05:00:00,41.21,Paid Social,4.0,last_touch_30d
495,u001330,2024-10-30 15:00:00,157.76,Direct,,last_touch_30d
811,u001331,2024-02-20 21:00:00,46.38,Direct,,last_touch_30d
810,u001331,2024-04-14 18:00:00,79.78,Unattributed,,last_touch_30d
886,u001332,2024-06-13 09:00:00,82.98,Search,2.0,last_touch_30d
977,u001334,2024-08-05 20:00:00,124.63,Unattributed,,last_touch_30d
904,u001335,2024-04-05 20:00:00,97.2,Organic,,last_touch_30d
79,u001336,2024-02-03 01:00:00,79.69,Search,2.0,last_touch_30d
78,u001336,2024-11-17 22:00:00,62.3,Organic,,last_touch_30d
1357,u001337,2024-11-24 10:00:00,26.97,Unattributed,,last_touch_30d
989,u001338,2024-07-27 21:00:00,77.19,Direct,,last_touch_30d
1015,u001339,2024-03-23 18:00:00,56.64,Video,5.0,last_touch_30d
1005,u001340,2024-01-12 06:00:00,52.93,Direct,,last_touch_30d
1004,u001340,2024-09-19 02:00:00,82.62,Unattributed,,last_touch_30d
93,u001341,2024-05-03 23:00:00,40.58,Organic,,last_touch_30d
988,u001343,2024-01-03 07:00:00,59.23,Unattributed,,last_touch_30d
1019,u001345,2024-03-21 12:00:00,68.84,Video,5.0,last_touch_30d
1105,u001346,2024-04-24 18:00:00,24.65,Direct,,last_touch_30d
537,u001347,2024-04-13 18:00:00,34.35,Organic,,last_touch_30d
1376,u001348,2024-09-27 23:00:00,90.29,Unattributed,,last_touch_30d
1563,u001349,2024-06-22 00:00:00,51.33,Organic,,last_touch_30d
1188,u001350,2024-08-27 14:00:00,83.45,Unattributed,,last_touch_30d
508,u001351,2024-03-08 15:00:00,38.11,Unattributed,,last_touch_30d
507,u001351,2024-06-29 00:00:00,58.4,Video,5.0,last_touch_30d
1338,u001352,2024-04-07 14:00:00,57.23,Unattributed,,last_touch_30d
976,u001353,2024-10-09 02:00:00,58.74,Unattributed,,last_touch_30d
1674,u001354,2024-06-03 18:00:00,38.68,Unattributed,,last_touch_30d
718,u001355,2024-10-11 19:00:00,40.34,Organic,,last_touch_30d
1320,u001356,2024-07-22 13:00:00,45.78,Unattributed,,last_touch_30d
1665,u001357,2024-03-04 05:00:00,52.73,Organic,,last_touch_30d
1664,u001357,2024-06-24 09:00:00,87.99,Unattributed,,last_touch_30d
1701,u001358,2024-12-20 01:00:00,27.34,Unattributed,,last_touch_30d
513,u001360,2024-06-17 22:00:00,279.0,Search,2.0,last_touch_30d
1170,u001361,2024-02-07 05:00:00,133.63,Unattributed,,last_touch_30d
1171,u001361,2024-09-13 19:00:00,42.99,Unattributed,,last_touch_30d
824,u001362,2024-04-23 08:00:00,66.26,Paid Social,4.0,last_touch_30d
825,u001362,2024-12-12 06:00:00,33.7,Video,5.0,last_touch_30d
481,u001365,2024-03-22 23:00:00,86.08,Paid Social,3.0,last_touch_30d
428,u001366,2024-07-20 01:00:00,130.0,Organic,,last_touch_30d
570,u001367,2024-09-27 14:00:00,24.58,Unattributed,,last_touch_30d
569,u001367,2024-10-19 10:00:00,82.42,Unattributed,,last_touch_30d
1466,u001368,2024-08-22 08:00:00,49.97,Organic,,last_touch_30d
221,u001369,2024-07-06 12:00:00,50.64,Affiliate,6.0,last_touch_30d
968,u001370,2024-09-10 16:00:00,50.95,Direct,,last_touch_30d
882,u001371,2024-12-21 18:00:00,80.93,Unattributed,,last_touch_30d
461,u001374,2024-12-28 21:00:00,67.6,Direct,,last_touch_30d
82,u001375,2024-10-02 10:00:00,127.77,Search,2.0,last_touch_30d
955,u001376,2024-11-06 06:00:00,103.74,Unattributed,,last_touch_30d
192,u001378,2024-06-04 10:00:00,65.8,Unattributed,,last_touch_30d
675,u001381,2024-07-07 12:00:00,57.32,Affiliate,6.0,last_touch_30d
676,u001381,2024-11-20 17:00:00,63.25,Paid Social,4.0,last_touch_30d
1172,u001382,2024-09-29 19:00:00,67.82,Affiliate,6.0,last_touch_30d
1403,u001383,2024-02-04 15:00:00,30.73,Unattributed,,last_touch_30d
1694,u001384,2024-03-20 22:00:00,69.32,Direct,,last_touch_30d
1693,u001384,2024-04-22 07:00:00,76.19,Direct,,last_touch_30d
1373,u001385,2024-09-11 11:00:00,34.51,Affiliate,6.0,last_touch_30d
908,u001386,2024-01-13 15:00:00,68.82,Unattributed,,last_touch_30d
909,u001386,2024-06-23 19:00:00,73.98,Unattributed,,last_touch_30d
9,u001388,2024-01-03 07:00:00,35.75,Unattributed,,last_touch_30d
1180,u001390,2024-07-11 08:00:00,65.55,Unattributed,,last_touch_30d
338,u001391,2024-01-24 17:00:00,89.66,Organic,,last_touch_30d
1425,u001393,2024-06-03 07:00:00,45.84,Paid Social,3.0,last_touch_30d
798,u001394,2024-11-23 12:00:00,109.78,Affiliate,6.0,last_touch_30d
1352,u001395,2024-12-09 14:00:00,59.85,Unattributed,,last_touch_30d
1274,u001396,2024-01-30 12:00:00,51.94,Organic,,last_touch_30d
942,u001397,2024-09-19 22:00:00,108.06,Unattributed,,last_touch_30d
265,u001399,2024-07-29 12:00:00,59.14,Paid Social,4.0,last_touch_30d
266,u001399,2024-08-17 08:00:00,53.39,Paid Social,4.0,last_touch_30d
628,u001400,2024-11-26 02:00:00,58.15,Organic,,last_touch_30d
1148,u001401,2024-05-18 13:00:00,67.26,Organic,,last_touch_30d
1275,u001402,2024-03-16 20:00:00,116.2,Unattributed,,last_touch_30d
1444,u001403,2024-10-30 08:00:00,60.99,Unattributed,,last_touch_30d
113,u001404,2024-08-02 13:00:00,148.21,Unattributed,,last_touch_30d
1616,u001405,2024-12-21 12:00:00,46.11,Unattributed,,last_touch_30d
142,u001406,2024-09-20 00:00:00,78.72,Search,1.0,last_touch_30d
1250,u001407,2024-05-13 10:00:00,94.9,Unattributed,,last_touch_30d
1249,u001407,2024-06-16 09:00:00,54.29,Unattributed,,last_touch_30d
425,u001408,2024-03-28 14:00:00,63.29,Unattributed,,last_touch_30d
1623,u001409,2024-09-21 13:00:00,111.94,Organic,,last_touch_30d
1624,u001409,2024-10-24 17:00:00,95.43,Unattributed,,last_touch_30d
1372,u001410,2024-02-21 02:00:00,47.3,Unattributed,,last_touch_30d
1242,u001411,2024-07-12 16:00:00,92.06,Unattributed,,last_touch_30d
320,u001413,2024-10-17 05:00:00,141.6,Unattributed,,last_touch_30d
820,u001414,2024-04-14 18:00:00,19.97,Unattributed,,last_touch_30d
601,u001415,2024-07-17 04:00:00,80.3,Organic,,last_touch_30d
185,u001417,2024-08-30 19:00:00,78.74,Unattributed,,last_touch_30d
1464,u001418,2024-08-07 18:00:00,53.82,Unattributed,,last_touch_30d
949,u001420,2024-01-08 23:00:00,57.07,Unattributed,,last_touch_30d
1026,u001422,2024-02-21 13:00:00,75.64,Unattributed,,last_touch_30d
1027,u001422,2024-10-31 10:00:00,46.46,Affiliate,6.0,last_touch_30d
1362,u001423,2024-03-21 09:00:00,78.65,Unattributed,,last_touch_30d
176,u001424,2024-08-10 00:00:00,137.67,Unattributed,,last_touch_30d
308,u001425,2024-10-11 02:00:00,95.46,Unattributed,,last_touch_30d
300,u001426,2024-01-02 14:00:00,229.81,Search,2.0,last_touch_30d
779,u001427,2024-11-11 18:00:00,61.29,Paid Social,3.0,last_touch_30d
174,u001428,2024-12-23 04:00:00,78.0,Unattributed,,last_touch_30d
1382,u001429,2024-11-26 06:00:00,77.86,Unattributed,,last_touch_30d
1496,u001430,2024-08-25 22:00:00,84.94,Unattributed,,last_touch_30d
661,u001431,2024-12-03 11:00:00,37.49,Unattributed,,last_touch_30d
862,u001433,2024-05-16 21:00:00,148.33,Organic,,last_touch_30d
756,u001435,2024-04-16 18:00:00,65.62,Unattributed,,last_touch_30d
163,u001436,2024-10-28 04:00:00,90.7,Paid Social,4.0,last_touch_30d
164,u001436,2024-11-08 11:00:00,80.12,Unattributed,,last_touch_30d
455,u001437,2024-08-05 00:00:00,104.24,Unattributed,,last_touch_30d
456,u001437,2024-12-20 22:00:00,108.49,Unattributed,,last_touch_30d
593,u001438,2024-06-04 03:00:00,51.14,Video,5.0,last_touch_30d
394,u001439,2024-03-17 09:00:00,136.42,Unattributed,,last_touch_30d
395,u001439,2024-09-10 17:00:00,42.67,Unattributed,,last_touch_30d
331,u001443,2024-04-10 11:00:00,75.95,Paid Social,3.0,last_touch_30d
1263,u001444,2024-09-01 14:00:00,69.52,Unattributed,,last_touch_30d
1262,u001444,2024-11-08 08:00:00,61.63,Unattributed,,last_touch_30d
967,u001445,2024-03-03 18:00:00,75.09,Unattributed,,last_touch_30d
987,u001446,2024-08-02 10:00:00,48.45,Unattributed,,last_touch_30d
1345,u001447,2024-08-26 11:00:00,57.81,Unattributed,,last_touch_30d
1137,u001448,2024-05-10 10:00:00,84.79,Search,1.0,last_touch_30d
873,u001451,2024-02-20 05:00:00,65.06,Direct,,last_touch_30d
872,u001451,2024-12-16 23:00:00,35.08,Unattributed,,last_touch_30d
411,u001452,2024-03-23 20:00:00,65.27,Unattributed,,last_touch_30d
1668,u001453,2024-06-14 06:00:00,76.19,Unattributed,,last_touch_30d
692,u001455,2024-01-02 12:00:00,28.15,Unattributed,,last_touch_30d
691,u001455,2024-04-01 21:00:00,173.04,Unattributed,,last_touch_30d
170,u001456,2024-04-16 19:00:00,48.76,Video,5.0,last_touch_30d
667,u001457,2024-02-20 08:00:00,53.39,Paid Social,3.0,last_touch_30d
666,u001457,2024-04-26 12:00:00,57.55,Direct,,last_touch_30d
520,u001458,2024-05-01 10:00:00,105.89,Direct,,last_touch_30d
521,u001458,2024-10-05 09:00:00,89.06,Direct,,last_touch_30d
36,u001460,2024-08-22 11:00:00,67.59,Paid Social,4.0,last_touch_30d
1349,u001461,2024-07-15 02:00:00,75.93,Direct,,last_touch_30d
1001,u001462,2024-03-14 21:00:00,84.12,Direct,,last_touch_30d
1177,u001464,2024-01-31 14:00:00,55.1,Organic,,last_touch_30d
112,u001465,2024-08-03 06:00:00,34.42,Organic,,last_touch_30d
554,u001468,2024-01-14 10:00:00,80.67,Unattributed,,last_touch_30d
1344,u001469,2024-12-13 19:00:00,90.43,Direct,,last_touch_30d
118,u001470,2024-07-20 00:00:00,77.15,Search,1.0,last_touch_30d
941,u001473,2024-09-08 19:00:00,67.8,Unattributed,,last_touch_30d
493,u001474,2024-03-28 23:00:00,61.1,Affiliate,6.0,last_touch_30d
140,u001475,2024-11-16 04:00:00,107.27,Unattributed,,last_touch_30d
216,u001476,2024-06-10 06:00:00,45.94,Search,2.0,last_touch_30d
295,u001477,2024-04-20 09:00:00,48.38,Unattributed,,last_touch_30d
294,u001477,2024-07-17 04:00:00,73.38,Organic,,last_touch_30d
453,u001478,2024-05-10 13:00:00,45.45,Unattributed,,last_touch_30d
1508,u001479,2024-05-18 10:00:00,78.18,Unattributed,,last_touch_30d
301,u001481,2024-01-09 08:00:00,69.93,Unattributed,,last_touch_30d
21,u001482,2024-01-29 04:00:00,57.43,Unattributed,,last_touch_30d
1181,u001483,2024-03-20 00:00:00,94.32,Unattributed,,last_touch_30d
1182,u001483,2024-05-26 18:00:00,42.51,Direct,,last_touch_30d
898,u001485,2024-03-16 21:00:00,72.4,Organic,,last_touch_30d
1200,u001487,2024-02-17 11:00:00,59.03,Unattributed,,last_touch_30d
680,u001489,2024-08-23 13:00:00,45.07,Unattributed,,last_touch_30d
1330,u001490,2024-10-08 11:00:00,46.86,Unattributed,,last_touch_30d
367,u001492,2024-04-26 20:00:00,83.35,Paid Social,3.0,last_touch_30d
1174,u001493,2024-02-08 19:00:00,72.9,Unattributed,,last_touch_30d
1173,u001493,2024-02-18 06:00:00,91.07,Unattributed,,last_touch_30d
737,u001495,2024-01-20 15:00:00,62.98,Unattributed,,last_touch_30d
379,u001496,2024-02-13 23:00:00,73.4,Search,2.0,last_touch_30d
858,u001497,2024-01-10 09:00:00,53.31,Unattributed,,last_touch_30d
668,u001498,2024-11-08 12:00:00,98.35,Unattributed,,last_touch_30d
247,u001499,2024-05-25 01:00:00,93.06,Video,5.0,last_touch_30d
248,u001499,2024-08-17 13:00:00,85.36,Unattributed,,last_touch_30d
821,u001501,2024-09-29 19:00:00,76.53,Unattributed,,last_touch_30d
284,u001502,2024-09-19 17:00:00,76.79,Unattributed,,last_touch_30d
1194,u001503,2024-12-03 16:00:00,66.5,Unattributed,,last_touch_30d
1190,u001504,2024-03-25 12:00:00,90.78,Direct,,last_touch_30d
1191,u001504,2024-10-20 09:00:00,57.29,Unattributed,,last_touch_30d
197,u001506,2024-08-03 19:00:00,94.19,Unattributed,,last_touch_30d
841,u001507,2024-04-21 10:00:00,149.53,Unattributed,,last_touch_30d
325,u001508,2024-03-25 09:00:00,101.73,Unattributed,,last_touch_30d
1082,u001509,2024-03-01 15:00:00,54.23,Search,1.0,last_touch_30d
1053,u001511,2024-09-22 23:00:00,183.23,Unattributed,,last_touch_30d
859,u001512,2024-02-13 12:00:00,77.83,Search,1.0,last_touch_30d
1515,u001513,2024-11-10 03:00:00,63.21,Unattributed,,last_touch_30d
864,u001514,2024-09-23 13:00:00,156.91,Unattributed,,last_touch_30d
1471,u001515,2024-02-19 07:00:00,139.79,Paid Social,3.0,last_touch_30d
592,u001516,2024-06-12 20:00:00,45.46,Unattributed,,last_touch_30d
446,u001518,2024-07-04 02:00:00,124.23,Unattributed,,last_touch_30d
1102,u001519,2024-10-27 19:00:00,78.03,Video,5.0,last_touch_30d
1111,u001520,2024-01-06 08:00:00,50.32,Unattributed,,last_touch_30d
1497,u001521,2024-09-08 15:00:00,100.69,Unattributed,,last_touch_30d
127,u001522,2024-06-21 17:00:00,34.58,Organic,,last_touch_30d
1129,u001523,2024-04-25 04:00:00,93.96,Unattributed,,last_touch_30d
402,u001524,2024-12-17 03:00:00,39.5,Unattributed,,last_touch_30d
651,u001525,2024-01-19 12:00:00,111.47,Unattributed,,last_touch_30d
