sale_id,customer_sk,product_sk,date_id,channel,quantity,unit_price,discount_rate,revenue
1490,134,3,20241210,Online,5,97.31,0.0,486.55
1491,78,14,20240306,Partner,5,194.71,0.05,924.87
1492,104,19,20240406,Direct,1,138.32,0.0,138.32
1493,25,12,20241225,Online,1,361.12,0.0,361.12
1494,8,3,20240513,Direct,3,97.31,0.0,291.93
1495,137,23,20241006,Direct,1,307.04,0.0,307.04
1496,39,15,20241122,Direct,1,381.95,0.0,381.95
1497,54,15,20241005,Partner,1,381.95,0.0,381.95
1498,125,10,20240507,Direct,1,294.85,0.0,294.85
1499,16,4,20240327,Partner,1,395.65,0.0,395.65
1500,103,22,20240626,Partner,1,359.07,0.05,341.12
1501,96,10,20240217,Direct,1,294.85,0.1,265.37
1502,103,21,20241121,Partner,1,278.4,0.05,264.48
1503,41,24,20240311,Direct,1,395.55,0.0,395.55
1504,97,11,20241217,Online,2,251.67,0.0,503.34
1505,1,14,20240906,Online,5,194.71,0.1,876.2
1506,13,24,20240904,Direct,1,395.55,0.0,395.55
1507,13,18,20241227,Direct,1,286.03,0.0,286.03
1508,44,25,20240104,Online,2,225.87,0.0,451.74
1509,19,25,20241220,Partner,1,225.87,0.0,225.87
1510,22,25,20240309,Online,1,225.87,0.0,225.87
1511,45,7,20240628,Online,1,459.69,0.1,413.72
1512,60,19,20240602,Direct,1,138.32,0.0,138.32
1513,65,7,20241228,Direct,1,459.69,0.0,459.69
1514,71,17,20241027,Online,1,362.21,0.0,362.21
1515,89,10,20240503,Partner,1,294.85,0.0,294.85
1516,140,17,20241118,Direct,1,362.21,0.0,362.21
1517,2,25,20241007,Partner,2,225.87,0.0,451.74
1518,46,12,20240327,Online,2,361.12,0.15,613.9
1519,136,18,20241207,Direct,2,286.03,0.0,572.06
1520,11,15,20241102,Partner,2,381.95,0.0,763.9
1521,36,7,20240726,Direct,1,459.69,0.05,436.71
1522,114,20,20240228,Online,3,341.71,0.0,1025.13
1523,60,19,20240528,Direct,1,138.32,0.0,138.32
1524,111,25,20240703,Partner,5,225.87,0.1,1016.41
1525,65,24,20240415,Direct,1,395.55,0.0,395.55
1526,32,11,20240131,Partner,1,251.67,0.0,251.67
1527,138,22,20240604,Direct,1,359.07,0.0,359.07
1528,66,7,20240226,Online,1,459.69,0.0,459.69
1529,98,6,20240607,Partner,1,133.44,0.0,133.44
1530,106,17,20240227,Direct,2,362.21,0.05,688.2
1531,11,23,20240615,Partner,1,307.04,0.05,291.69
1532,133,24,20240827,Online,1,395.55,0.0,395.55
1533,66,19,20240704,Partner,1,138.32,0.0,138.32
1534,66,16,20240327,Online,1,131.16,0.0,131.16
1535,29,2,20240206,Direct,1,158.31,0.0,158.31
1536,123,3,20240106,Partner,2,97.31,0.1,175.16
1537,82,1,20240905,Direct,1,202.03,0.05,191.93
1538,131,24,20240618,Online,1,395.55,0.0,395.55
1539,11,10,20241015,Partner,1,294.85,0.0,294.85
1540,22,12,20240225,Online,3,361.12,0.05,1029.19
1541,66,9,20240907,Partner,3,228.5,0.0,685.5
1542,1,3,20240907,Direct,1,97.31,0.0,97.31
1543,85,19,20241005,Partner,2,138.32,0.05,262.81
1544,104,15,20240105,Partner,1,381.95,0.0,381.95
1545,24,11,20240216,Online,2,251.67,0.0,503.34
1546,84,20,20240526,Online,1,341.71,0.0,341.71
1547,55,19,20241110,Online,1,138.32,0.05,131.4
1548,36,5,20241130,Online,1,206.77,0.05,196.43
1549,47,17,20240508,Online,2,362.21,0.0,724.42
1550,22,10,20240505,Direct,5,294.85,0.05,1400.54
1551,127,2,20240311,Online,1,158.31,0.1,142.48
1552,56,19,20240115,Direct,1,138.32,0.05,131.4
1553,80,21,20240721,Direct,2,278.4,0.0,556.8
1554,126,6,20240531,Partner,1,133.44,0.0,133.44
1555,23,9,20240405,Online,1,228.5,0.0,228.5
1556,56,15,20240926,Online,1,381.95,0.0,381.95
1557,33,4,20240327,Direct,1,395.65,0.05,375.87
1558,104,7,20240607,Online,2,459.69,0.0,919.38
1559,69,20,20241111,Partner,1,341.71,0.1,307.54
1560,56,9,20240713,Direct,1,228.5,0.0,228.5
1561,86,9,20241127,Partner,3,228.5,0.0,685.5
1562,127,25,20240612,Direct,1,225.87,0.1,203.28
1563,63,19,20240707,Direct,2,138.32,0.05,262.81
1564,132,3,20241009,Partner,2,97.31,0.0,194.62
1565,1,14,20240509,Direct,1,194.71,0.05,184.97
1566,42,14,20240130,Direct,1,194.71,0.0,194.71
1567,128,2,20240224,Online,3,158.31,0.0,474.93
1568,59,4,20241117,Online,1,395.65,0.0,395.65
1569,2,8,20240725,Direct,1,436.52,0.05,414.69
1570,16,24,20240420,Partner,1,395.55,0.0,395.55
1571,62,10,20240804,Partner,1,294.85,0.05,280.11
1572,111,14,20240321,Partner,1,194.71,0.0,194.71
1573,80,16,20241104,Online,2,131.16,0.0,262.32
1574,44,22,20241116,Direct,2,359.07,0.0,718.14
1575,21,3,20240313,Online,1,97.31,0.05,92.44
1576,56,10,20240426,Direct,1,294.85,0.0,294.85
1577,86,8,20240311,Partner,1,436.52,0.0,436.52
1578,35,5,20241122,Partner,1,206.77,0.05,196.43
1579,102,9,20240215,Direct,2,228.5,0.1,411.3
1580,106,16,20240813,Partner,2,131.16,0.0,262.32
1581,113,15,20240407,Direct,1,381.95,0.0,381.95
1582,83,17,20240709,Direct,1,362.21,0.05,344.1
1583,35,20,20240117,Online,1,341.71,0.0,341.71
1584,52,24,20240918,Partner,3,395.55,0.0,1186.65
1585,128,17,20240314,Partner,2,362.21,0.0,724.42
1586,123,23,20240206,Online,1,307.04,0.05,291.69
1587,97,9,20240129,Online,2,228.5,0.0,457.0
1588,57,9,20241229,Partner,2,228.5,0.0,457.0
1589,1,4,20240622,Direct,1,395.65,0.0,395.65
1590,51,6,20240812,Direct,2,133.44,0.05,253.54
1591,79,5,20241207,Direct,1,206.77,0.0,206.77
1592,48,15,20240325,Partner,1,381.95,0.0,381.95
1593,67,15,20240531,Direct,1,381.95,0.1,343.75
1594,81,20,20240814,Online,1,341.71,0.0,341.71
1595,40,3,20241211,Partner,1,97.31,0.0,97.31
1596,59,25,20241017,Direct,2,225.87,0.0,451.74
1597,11,24,20240828,Direct,1,395.55,0.0,395.55
1598,29,10,20241004,Partner,1,294.85,0.0,294.85
1599,138,15,20240921,Partner,1,381.95,0.0,381.95
1600,133,6,20240807,Online,1,133.44,0.0,133.44
1601,36,12,20241116,Direct,2,361.12,0.1,650.02
1602,72,9,20240724,Online,2,228.5,0.05,434.15
1603,103,1,20241113,Direct,1,202.03,0.0,202.03
1604,128,5,20240131,Online,1,206.77,0.0,206.77
1605,133,10,20241212,Partner,1,294.85,0.0,294.85
1606,58,11,20241107,Online,1,251.67,0.0,251.67
1607,102,18,20240601,Online,1,286.03,0.0,286.03
1608,66,10,20241019,Partner,2,294.85,0.1,530.73
1609,125,6,20240707,Partner,1,133.44,0.05,126.77
1610,2,19,20241202,Online,1,138.32,0.0,138.32
1611,123,18,20240311,Partner,2,286.03,0.05,543.46
1612,101,18,20240624,Online,1,286.03,0.0,286.03
1613,46,22,20241120,Direct,1,359.07,0.0,359.07
1614,138,18,20240406,Direct,1,286.03,0.0,286.03
1615,134,2,20241213,Online,1,158.31,0.0,158.31
1616,69,20,20240817,Online,1,341.71,0.0,341.71
1617,104,18,20240213,Direct,5,286.03,0.0,1430.15
1618,17,23,20241204,Online,2,307.04,0.0,614.08
1619,80,5,20240709,Online,1,206.77,0.0,206.77
1620,110,9,20241024,Partner,1,228.5,0.05,217.07
1621,12,17,20240703,Online,1,362.21,0.05,344.1
1622,27,22,20240503,Online,2,359.07,0.0,718.14
1623,59,23,20240813,Partner,1,307.04,0.0,307.04
1624,86,24,20240513,Direct,1,395.55,0.1,356.0
1625,126,25,20240426,Direct,1,225.87,0.0,225.87
1626,82,14,20240413,Online,1,194.71,0.0,194.71
1627,64,25,20240227,Direct,1,225.87,0.05,214.58
1628,35,3,20240509,Online,2,97.31,0.0,194.62
1629,76,10,20240218,Direct,2,294.85,0.05,560.22
1630,112,10,20240928,Online,1,294.85,0.0,294.85
1631,84,12,20240508,Online,1,361.12,0.0,361.12
1632,80,15,20240907,Direct,5,381.95,0.0,1909.75
1633,65,19,20241010,Partner,1,138.32,0.1,124.49
1634,30,17,20240425,Online,1,362.21,0.05,344.1
1635,47,5,20241020,Online,1,206.77,0.0,206.77
1636,111,9,20240227,Online,1,228.5,0.0,228.5
1637,82,17,20240919,Online,1,362.21,0.0,362.21
1638,113,12,20241017,Direct,1,361.12,0.0,361.12
1639,4,21,20240727,Online,1,278.4,0.05,264.48
1640,24,22,20240207,Partner,1,359.07,0.0,359.07
1641,20,24,20240309,Online,1,395.55,0.0,395.55
1642,15,11,20241008,Online,1,251.67,0.0,251.67
1643,66,17,20241231,Direct,1,362.21,0.0,362.21
1644,32,22,20241116,Online,1,359.07,0.0,359.07
1645,72,8,20240920,Direct,1,436.52,0.0,436.52
1646,9,22,20240823,Online,1,359.07,0.0,359.07
1647,23,21,20240719,Online,1,278.4,0.0,278.4
1648,37,6,20240328,Direct,2,133.44,0.0,266.88
1649,109,24,20241015,Partner,1,395.55,0.0,395.55
1650,103,13,20240217,Direct,2,145.23,0.0,290.46
1651,130,3,20240710,Online,2,97.31,0.1,175.16
1652,126,4,20240130,Partner,1,395.65,0.0,395.65
1653,20,24,20240501,Direct,1,395.55,0.0,395.55
1654,53,13,20240709,Direct,1,145.23,0.1,130.71
1655,33,15,20240108,Online,3,381.95,0.0,1145.85
1656,40,22,20241031,Direct,1,359.07,0.0,359.07
1657,54,9,20240823,Partner,1,228.5,0.0,228.5
1658,114,15,20240302,Online,1,381.95,0.0,381.95
1659,68,12,20240310,Partner,1,361.12,0.0,361.12
1660,56,4,20240214,Online,1,395.65,0.0,395.65
1661,14,22,20240413,Online,1,359.07,0.0,359.07
1662,138,23,20240228,Online,1,307.04,0.0,307.04
1663,22,25,20240630,Direct,1,225.87,0.0,225.87
1664,99,11,20240706,Online,1,251.67,0.0,251.67
1665,112,12,20240623,Online,1,361.12,0.0,361.12
1666,87,18,20241214,Direct,1,286.03,0.0,286.03
1667,9,13,20240510,Direct,1,145.23,0.0,145.23
1668,128,17,20240502,Partner,1,362.21,0.05,344.1
1669,94,9,20240919,Online,2,228.5,0.0,457.0
1670,28,20,20240925,Partner,1,341.71,0.05,324.62
1671,42,25,20240907,Direct,2,225.87,0.0,451.74
1672,26,6,20241105,Partner,1,133.44,0.0,133.44
1673,12,9,20240221,Partner,1,228.5,0.05,217.07
1674,51,12,20241008,Partner,2,361.12,0.1,650.02
1675,59,6,20241104,Direct,1,133.44,0.1,120.1
1676,135,22,20240118,Online,1,359.07,0.0,359.07
1677,96,15,20240504,Partner,1,381.95,0.0,381.95
1678,16,7,20240630,Direct,2,459.69,0.0,919.38
1679,120,16,20241221,Partner,2,131.16,0.0,262.32
1680,23,13,20240111,Online,3,145.23,0.0,435.69
1681,120,21,20240813,Direct,1,278.4,0.1,250.56
1682,5,7,20240111,Partner,2,459.69,0.0,919.38
1683,91,17,20240226,Direct,1,362.21,0.0,362.21
1684,103,4,20240512,Direct,1,395.65,0.05,375.87
1685,76,11,20240317,Online,2,251.67,0.0,503.34
1686,126,9,20240528,Online,3,228.5,0.0,685.5
1687,4,4,20241208,Partner,1,395.65,0.15,336.3
1688,43,23,20240314,Online,2,307.04,0.1,552.67
1689,24,19,20240508,Online,1,138.32,0.0,138.32
1690,60,13,20241219,Partner,1,145.23,0.05,137.97
1691,106,1,20240815,Direct,1,202.03,0.0,202.03
1692,72,25,20240113,Partner,3,225.87,0.0,677.61
1693,18,20,20240318,Partner,1,341.71,0.0,341.71
1694,68,21,20240913,Partner,1,278.4,0.1,250.56
1695,40,11,20240117,Direct,1,251.67,0.0,251.67
1696,98,12,20240208,Direct,1,361.12,0.0,361.12
1697,83,14,20241113,Online,1,194.71,0.0,194.71
1698,139,22,20241213,Online,2,359.07,0.1,646.33
1699,81,21,20240719,Partner,1,278.4,0.0,278.4
1700,82,10,20240322,Online,2,294.85,0.0,589.7
1701,81,18,20240817,Partner,1,286.03,0.0,286.03
1702,73,23,20240427,Online,1,307.04,0.05,291.69
1703,10,16,20240921,Direct,2,131.16,0.1,236.09
1704,124,13,20240703,Partner,1,145.23,0.1,130.71
1705,130,10,20240927,Direct,1,294.85,0.0,294.85
1706,69,23,20240608,Direct,2,307.04,0.0,614.08
1707,91,7,20241028,Online,1,459.69,0.05,436.71
1708,72,10,20240123,Direct,2,294.85,0.05,560.22
1709,76,21,20240327,Partner,1,278.4,0.0,278.4
1710,39,6,20240827,Partner,1,133.44,0.0,133.44
1711,42,2,20241022,Partner,1,158.31,0.0,158.31
1712,45,17,20240717,Partner,2,362.21,0.0,724.42
1713,29,6,20240609,Direct,1,133.44,0.1,120.1
1714,68,19,20240620,Online,1,138.32,0.1,124.49
1715,37,22,20240904,Partner,2,359.07,0.1,646.33
1716,63,21,20240426,Direct,2,278.4,0.1,501.12
1717,90,15,20240507,Partner,1,381.95,0.1,343.75
1718,62,15,20241107,Direct,1,381.95,0.0,381.95
1719,9,24,20241119,Direct,1,395.55,0.05,375.77
1720,50,24,20241209,Direct,2,395.55,0.15,672.43
1721,117,13,20240519,Partner,1,145.23,0.0,145.23
1722,68,14,20240519,Direct,2,194.71,0.0,389.42
1723,99,5,20240913,Partner,1,206.77,0.0,206.77
1724,75,12,20240701,Online,3,361.12,0.0,1083.36
1725,45,15,20241020,Online,2,381.95,0.1,687.51
1726,59,23,20241026,Direct,1,307.04,0.0,307.04
1727,43,25,20241223,Direct,1,225.87,0.0,225.87
1728,122,2,20241014,Direct,5,158.31,0.0,791.55
1729,55,23,20240412,Partner,1,307.04,0.0,307.04
1730,9,14,20241120,Online,1,194.71,0.0,194.71
1731,33,9,20241120,Direct,1,228.5,0.0,228.5
1732,56,3,20240704,Partner,1,97.31,0.0,97.31
1733,57,8,20240501,Direct,1,436.52,0.05,414.69
1734,80,11,20241214,Direct,2,251.67,0.0,503.34
1735,87,10,20240604,Partner,3,294.85,0.05,840.32
1736,48,25,20240704,Online,1,225.87,0.0,225.87
1737,125,18,20241121,Direct,1,286.03,0.0,286.03
1738,131,13,20240628,Online,3,145.23,0.1,392.12
1739,40,25,20240726,Partner,1,225.87,0.0,225.87
1740,126,1,20240131,Online,1,202.03,0.0,202.03
1741,36,5,20240621,Online,1,206.77,0.0,206.77
1742,97,24,20240614,Partner,1,395.55,0.0,395.55
1743,90,5,20240914,Partner,1,206.77,0.0,206.77
1744,16,19,20240504,Direct,3,138.32,0.0,414.96
1745,61,22,20240627,Direct,1,359.07,0.0,359.07
1746,36,18,20240310,Direct,2,286.03,0.05,543.46
1747,110,14,20240104,Online,1,194.71,0.0,194.71
1748,117,10,20240820,Partner,1,294.85,0.0,294.85
1749,107,13,20240816,Partner,2,145.23,0.0,290.46
1750,87,4,20241018,Partner,1,395.65,0.0,395.65
1751,117,9,20240327,Online,3,228.5,0.0,685.5
1752,20,25,20240203,Direct,2,225.87,0.0,451.74
1753,87,11,20240603,Online,1,251.67,0.0,251.67
1754,132,2,20240606,Partner,1,158.31,0.0,158.31
1755,140,25,20241019,Online,1,225.87,0.15,191.99
1756,66,17,20241203,Partner,2,362.21,0.0,724.42
1757,37,1,20240207,Direct,3,202.03,0.1,545.48
1758,122,3,20241025,Direct,1,97.31,0.0,97.31
1759,103,17,20241026,Direct,1,362.21,0.0,362.21
1760,2,22,20240604,Online,2,359.07,0.0,718.14
1761,2,13,20240629,Partner,1,145.23,0.0,145.23
1762,107,2,20240701,Online,2,158.31,0.0,316.62
1763,6,20,20240807,Online,1,341.71,0.05,324.62
1764,40,17,20240204,Partner,2,362.21,0.0,724.42
1765,48,3,20240612,Direct,2,97.31,0.05,184.89
1766,121,16,20240521,Partner,2,131.16,0.0,262.32
1767,64,14,20241006,Direct,1,194.71,0.0,194.71
1768,12,13,20240325,Online,3,145.23,0.05,413.91
1769,53,7,20240517,Direct,1,459.69,0.0,459.69
1770,83,8,20241226,Direct,1,436.52,0.1,392.87
1771,75,2,20240421,Direct,1,158.31,0.0,158.31
1772,113,3,20240723,Partner,1,97.31,0.0,97.31
1773,27,12,20240412,Online,2,361.12,0.1,650.02
1774,59,13,20240524,Online,3,145.23,0.0,435.69
1775,68,9,20241127,Direct,1,228.5,0.0,228.5
1776,55,10,20240410,Direct,3,294.85,0.1,796.1
1777,17,24,20240130,Direct,1,395.55,0.0,395.55
1778,119,18,20241103,Direct,1,286.03,0.0,286.03
1779,117,14,20240210,Direct,5,194.71,0.0,973.55
1780,107,3,20241021,Partner,1,97.31,0.0,97.31
1781,61,2,20240310,Direct,2,158.31,0.0,316.62
1782,89,19,20240406,Partner,1,138.32,0.05,131.4
1783,13,23,20241001,Online,1,307.04,0.0,307.04
1784,51,9,20240108,Online,1,228.5,0.0,228.5
1785,9,7,20240614,Direct,1,459.69,0.1,413.72
1786,80,24,20240418,Partner,1,395.55,0.0,395.55
1787,93,14,20240616,Online,1,194.71,0.05,184.97
1788,127,1,20240114,Online,1,202.03,0.0,202.03
1789,9,25,20240905,Partner,1,225.87,0.0,225.87
1790,137,1,20241108,Online,3,202.03,0.0,606.09
1791,76,14,20240621,Direct,1,194.71,0.05,184.97
1792,38,9,20240130,Partner,1,228.5,0.0,228.5
1793,18,22,20240124,Direct,1,359.07,0.0,359.07
1794,50,12,20241116,Online,2,361.12,0.0,722.24
1795,101,8,20240620,Partner,5,436.52,0.0,2182.6
1796,120,6,20241102,Partner,3,133.44,0.0,400.32
1797,111,15,20240511,Partner,1,381.95,0.0,381.95
1798,35,2,20240107,Direct,2,158.31,0.05,300.79
1799,68,10,20240611,Online,1,294.85,0.0,294.85
1800,110,19,20241130,Partner,1,138.32,0.0,138.32
1801,127,10,20240129,Partner,3,294.85,0.0,884.55
1802,51,8,20241110,Online,1,436.52,0.1,392.87
1803,127,25,20240617,Direct,2,225.87,0.05,429.15
1804,40,9,20240217,Direct,3,228.5,0.0,685.5
1805,34,1,20240320,Direct,1,202.03,0.0,202.03
1806,89,18,20240314,Online,3,286.03,0.1,772.28
1807,12,4,20240216,Partner,1,395.65,0.0,395.65
1808,20,8,20240704,Partner,1,436.52,0.1,392.87
1809,38,5,20240625,Online,2,206.77,0.0,413.54
1810,25,15,20241214,Online,5,381.95,0.0,1909.75
1811,80,17,20241011,Direct,3,362.21,0.0,1086.63
1812,20,18,20241202,Online,1,286.03,0.0,286.03
1813,18,20,20241021,Partner,2,341.71,0.0,683.42
1814,119,23,20240427,Online,2,307.04,0.0,614.08
1815,64,2,20241112,Partner,2,158.31,0.15,269.13
1816,77,22,20241230,Partner,1,359.07,0.0,359.07
1817,106,6,20240117,Online,1,133.44,0.1,120.1
1818,58,4,20240607,Online,1,395.65,0.0,395.65
1819,40,12,20241008,Online,3,361.12,0.0,1083.36
1820,21,9,20240820,Online,1,228.5,0.0,228.5
1821,17,5,20240522,Partner,1,206.77,0.0,206.77
1822,43,4,20240924,Online,1,395.65,0.05,375.87
1823,70,11,20240520,Direct,1,251.67,0.0,251.67
1824,108,5,20240509,Direct,3,206.77,0.0,620.31
1825,125,9,20241012,Partner,1,228.5,0.0,228.5
1826,30,1,20240221,Online,1,202.03,0.1,181.83
1827,48,25,20240704,Direct,1,225.87,0.0,225.87
1828,38,8,20241117,Direct,1,436.52,0.0,436.52
1829,23,18,20240724,Direct,1,286.03,0.0,286.03
1830,80,14,20240115,Online,1,194.71,0.0,194.71
1831,38,24,20240309,Direct,3,395.55,0.0,1186.65
1832,78,13,20240131,Online,1,145.23,0.0,145.23
1833,35,8,20240913,Direct,2,436.52,0.0,873.04
1834,139,9,20241011,Direct,1,228.5,0.0,228.5
1835,106,2,20240512,Online,5,158.31,0.0,791.55
1836,72,7,20240706,Online,2,459.69,0.0,919.38
1837,70,5,20240317,Direct,3,206.77,0.1,558.28
1838,18,12,20240323,Online,1,361.12,0.05,343.06
1839,140,3,20240115,Partner,3,97.31,0.0,291.93
1840,123,3,20241229,Direct,1,97.31,0.0,97.31
1841,43,6,20240814,Partner,1,133.44,0.0,133.44
1842,37,25,20240419,Online,1,225.87,0.0,225.87
1843,110,1,20240625,Partner,3,202.03,0.1,545.48
1844,105,15,20240823,Direct,1,381.95,0.0,381.95
1845,64,10,20240614,Direct,1,294.85,0.0,294.85
1846,41,13,20240225,Online,2,145.23,0.0,290.46
1847,66,9,20240108,Direct,2,228.5,0.05,434.15
1848,39,1,20241126,Partner,1,202.03,0.0,202.03
1849,52,22,20241211,Partner,3,359.07,0.0,1077.21
1850,68,24,20240131,Direct,1,395.55,0.05,375.77
1851,39,10,20241015,Partner,3,294.85,0.0,884.55
1852,37,9,20240728,Partner,3,228.5,0.0,685.5
1853,93,11,20241202,Online,2,251.67,0.0,503.34
1854,42,13,20240424,Direct,1,145.23,0.0,145.23
1855,45,2,20240508,Direct,1,158.31,0.0,158.31
1856,9,8,20240514,Online,1,436.52,0.0,436.52
1857,103,2,20240810,Direct,1,158.31,0.0,158.31
1858,72,19,20240428,Partner,1,138.32,0.05,131.4
1859,2,23,20240414,Partner,5,307.04,0.0,1535.2
1860,126,3,20240805,Online,1,97.31,0.0,97.31
1861,126,20,20240522,Partner,5,341.71,0.0,1708.55
1862,111,7,20240912,Direct,2,459.69,0.1,827.44
1863,64,13,20241018,Direct,1,145.23,0.0,145.23
1864,32,24,20240901,Partner,2,395.55,0.0,791.1
1865,68,25,20240310,Partner,2,225.87,0.0,451.74
1866,119,11,20240524,Direct,1,251.67,0.1,226.5
1867,35,5,20240618,Direct,2,206.77,0.0,413.54
1868,117,10,20240905,Direct,2,294.85,0.0,589.7
1869,131,13,20240323,Partner,5,145.23,0.0,726.15
1870,125,8,20241215,Online,5,436.52,0.0,2182.6
1871,58,2,20241101,Partner,1,158.31,0.0,158.31
1872,92,17,20240418,Online,1,362.21,0.0,362.21
1873,81,6,20240127,Direct,1,133.44,0.05,126.77
1874,64,21,20240703,Direct,2,278.4,0.0,556.8
1875,69,5,20240812,Direct,1,206.77,0.0,206.77
1876,97,14,20240810,Direct,1,194.71,0.0,194.71
1877,68,18,20240601,Online,1,286.03,0.0,286.03
1878,138,12,20240113,Direct,2,361.12,0.0,722.24
1879,46,20,20240318,Direct,2,341.71,0.0,683.42
1880,10,12,20240309,Partner,3,361.12,0.0,1083.36
1881,108,17,20240318,Online,2,362.21,0.0,724.42
1882,130,2,20240629,Direct,1,158.31,0.0,158.31
1883,80,23,20240327,Partner,1,307.04,0.0,307.04
1884,8,18,20241215,Partner,2,286.03,0.0,572.06
1885,114,24,20240216,Partner,2,395.55,0.1,711.99
1886,79,9,20240622,Online,3,228.5,0.05,651.23
1887,71,18,20241206,Online,1,286.03,0.1,257.43
1888,49,7,20240722,Partner,1,459.69,0.0,459.69
1889,26,9,20240117,Online,1,228.5,0.0,228.5
1890,138,16,20240430,Direct,1,131.16,0.0,131.16
1891,13,2,20241117,Online,2,158.31,0.0,316.62
1892,127,17,20240108,Direct,1,362.21,0.0,362.21
1893,89,16,20240310,Online,1,131.16,0.0,131.16
1894,47,12,20241031,Direct,2,361.12,0.1,650.02
1895,18,17,20241021,Partner,2,362.21,0.0,724.42
1896,5,8,20241223,Direct,1,436.52,0.15,371.04
1897,16,20,20240111,Direct,1,341.71,0.0,341.71
1898,22,22,20240611,Direct,1,359.07,0.1,323.16
1899,21,13,20240226,Direct,1,145.23,0.0,145.23
1900,48,2,20240906,Direct,1,158.31,0.0,158.31
1901,59,23,20240926,Partner,1,307.04,0.0,307.04
1902,18,5,20240102,Direct,1,206.77,0.0,206.77
1903,16,10,20240424,Online,1,294.85,0.1,265.37
1904,100,23,20241003,Direct,1,307.04,0.0,307.04
1905,118,25,20241120,Online,1,225.87,0.0,225.87
1906,11,19,20241006,Online,2,138.32,0.0,276.64
1907,30,22,20240227,Online,1,359.07,0.0,359.07
1908,60,19,20240630,Partner,3,138.32,0.0,414.96
1909,21,9,20240209,Partner,1,228.5,0.1,205.65
1910,120,13,20240420,Direct,3,145.23,0.0,435.69
1911,47,4,20240207,Partner,1,395.65,0.05,375.87
1912,32,17,20241226,Direct,1,362.21,0.0,362.21
1913,46,6,20240108,Partner,1,133.44,0.0,133.44
1914,35,14,20240517,Direct,1,194.71,0.0,194.71
1915,96,11,20240123,Direct,1,251.67,0.1,226.5
1916,19,20,20240917,Direct,3,341.71,0.0,1025.13
1917,63,4,20240727,Online,1,395.65,0.0,395.65
1918,51,11,20240704,Partner,1,251.67,0.0,251.67
1919,61,15,20240106,Partner,3,381.95,0.1,1031.26
1920,83,14,20241218,Direct,1,194.71,0.1,175.24
1921,138,10,20241130,Partner,1,294.85,0.0,294.85
1922,66,21,20241005,Partner,1,278.4,0.0,278.4
1923,79,7,20241007,Partner,1,459.69,0.0,459.69
1924,63,5,20241219,Partner,2,206.77,0.0,413.54
1925,86,6,20240517,Partner,1,133.44,0.0,133.44
1926,129,25,20240804,Partner,1,225.87,0.0,225.87
1927,29,19,20241003,Partner,3,138.32,0.0,414.96
1928,39,21,20240715,Direct,2,278.4,0.0,556.8
1929,12,20,20240717,Partner,2,341.71,0.0,683.42
1930,110,25,20240728,Direct,5,225.87,0.0,1129.35
1931,133,25,20241121,Direct,2,225.87,0.1,406.57
1932,34,25,20240502,Online,2,225.87,0.05,429.15
1933,60,12,20240913,Partner,1,361.12,0.1,325.01
1934,69,17,20241221,Online,1,362.21,0.0,362.21
1935,51,9,20240712,Direct,1,228.5,0.0,228.5
1936,43,11,20240411,Online,1,251.67,0.0,251.67
1937,98,6,20240229,Direct,1,133.44,0.1,120.1
1938,18,25,20241113,Direct,2,225.87,0.0,451.74
1939,17,9,20240126,Partner,2,228.5,0.0,457.0
1940,18,14,20241221,Online,3,194.71,0.0,584.13
1941,50,1,20240615,Online,1,202.03,0.0,202.03
1942,55,1,20241126,Partner,2,202.03,0.05,383.86
1943,8,11,20241008,Online,1,251.67,0.0,251.67
1944,20,8,20240610,Partner,1,436.52,0.0,436.52
1945,137,3,20241022,Direct,2,97.31,0.0,194.62
1946,62,4,20240830,Online,2,395.65,0.0,791.3
1947,22,12,20241127,Partner,1,361.12,0.0,361.12
1948,68,22,20240918,Partner,1,359.07,0.0,359.07
1949,109,9,20241030,Online,1,228.5,0.0,228.5
1950,97,11,20240713,Direct,1,251.67,0.05,239.09
1951,66,24,20241118,Online,2,395.55,0.05,751.54
1952,2,18,20240712,Partner,1,286.03,0.05,271.73
1953,102,6,20241230,Direct,1,133.44,0.0,133.44
1954,93,16,20240720,Online,1,131.16,0.0,131.16
1955,108,4,20240516,Online,1,395.65,0.0,395.65
1956,116,8,20241203,Online,1,436.52,0.0,436.52
1957,95,19,20240613,Direct,1,138.32,0.05,131.4
1958,101,21,20241117,Online,3,278.4,0.0,835.2
1959,98,19,20241206,Direct,1,138.32,0.0,138.32
1960,113,11,20241109,Partner,1,251.67,0.0,251.67
1961,17,3,20240514,Partner,1,97.31,0.0,97.31
1962,120,20,20240627,Online,1,341.71,0.1,307.54
1963,116,17,20241028,Partner,2,362.21,0.0,724.42
1964,97,25,20241019,Direct,1,225.87,0.1,203.28
1965,6,3,20240313,Direct,2,97.31,0.0,194.62
1966,103,11,20240927,Partner,1,251.67,0.0,251.67
1967,5,3,20240925,Direct,1,97.31,0.05,92.44
1968,11,9,20240927,Direct,1,228.5,0.1,205.65
1969,103,19,20240706,Direct,3,138.32,0.0,414.96
1970,134,25,20241210,Direct,3,225.87,0.0,677.61
1971,65,10,20240319,Online,2,294.85,0.0,589.7
1972,62,8,20240823,Direct,1,436.52,0.0,436.52
1973,47,3,20241123,Online,2,97.31,0.0,194.62
1974,23,2,20240123,Partner,1,158.31,0.0,158.31
