sale_id,customer_id,product_id,quantity,unit_price,discount_rate,revenue,channel,date_id
1490,114,3,5,97.31,0.0,486.55,Online,20241210
1491,67,14,5,194.71,0.05,924.87,Partner,20240306
1492,90,19,1,138.32,0.0,138.32,Direct,20240406
1493,21,12,1,361.12,0.0,361.12,Online,20241225
1494,7,3,3,97.31,0.0,291.93,Direct,20240513
1495,117,23,1,307.04,0.0,307.04,Direct,20241006
1496,33,15,1,381.95,0.0,381.95,Direct,20241122
1497,47,15,1,381.95,0.0,381.95,Partner,20241005
1498,106,10,1,294.85,0.0,294.85,Direct,20240507
1499,13,4,1,395.65,0.0,395.65,Partner,20240327
1500,89,22,1,359.07,0.05,341.12,Partner,20240626
1501,82,10,1,294.85,0.1,265.37,Direct,20240217
1502,89,21,1,278.4,0.05,264.48,Partner,20241121
1503,35,24,1,395.55,0.0,395.55,Direct,20240311
1504,83,11,2,251.67,0.0,503.34,Online,20241217
1505,1,14,5,194.71,0.1,876.2,Online,20240906
1506,11,24,1,395.55,0.0,395.55,Direct,20240904
1507,11,18,1,286.03,0.0,286.03,Direct,20241227
1508,38,25,2,225.87,0.0,451.74,Online,20240104
1509,16,25,1,225.87,0.0,225.87,Partner,20241220
1510,19,25,1,225.87,0.0,225.87,Online,20240309
1511,39,7,1,459.69,0.1,413.72,Online,20240628
1512,53,19,1,138.32,0.0,138.32,Direct,20240602
1513,57,7,1,459.69,0.0,459.69,Direct,20241228
1514,62,17,1,362.21,0.0,362.21,Online,20241027
1515,76,10,1,294.85,0.0,294.85,Partner,20240503
1516,120,17,1,362.21,0.0,362.21,Direct,20241118
1517,2,25,2,225.87,0.0,451.74,Partner,20241007
1518,40,12,2,361.12,0.15,613.9,Online,20240327
1519,116,18,2,286.03,0.0,572.06,Direct,20241207
1520,10,15,2,381.95,0.0,763.9,Partner,20241102
1521,30,7,1,459.69,0.05,436.71,Direct,20240726
1522,98,20,3,341.71,0.0,1025.13,Online,20240228
1523,53,19,1,138.32,0.0,138.32,Direct,20240528
1524,95,25,5,225.87,0.1,1016.41,Partner,20240703
1525,57,24,1,395.55,0.0,395.55,Direct,20240415
1526,26,11,1,251.67,0.0,251.67,Partner,20240131
1527,118,22,1,359.07,0.0,359.07,Direct,20240604
1528,58,7,1,459.69,0.0,459.69,Online,20240226
1529,84,6,1,133.44,0.0,133.44,Partner,20240607
1530,91,17,2,362.21,0.05,688.2,Direct,20240227
1531,10,23,1,307.04,0.05,291.69,Partner,20240615
1532,113,24,1,395.55,0.0,395.55,Online,20240827
1533,58,19,1,138.32,0.0,138.32,Partner,20240704
1534,58,16,1,131.16,0.0,131.16,Online,20240327
1535,24,2,1,158.31,0.0,158.31,Direct,20240206
1536,104,3,2,97.31,0.1,175.16,Partner,20240106
1537,70,1,1,202.03,0.05,191.93,Direct,20240905
1538,111,24,1,395.55,0.0,395.55,Online,20240618
1539,10,10,1,294.85,0.0,294.85,Partner,20241015
1540,19,12,3,361.12,0.05,1029.19,Online,20240225
1541,58,9,3,228.5,0.0,685.5,Partner,20240907
1542,1,3,1,97.31,0.0,97.31,Direct,20240907
1543,72,19,2,138.32,0.05,262.81,Partner,20241005
1544,90,15,1,381.95,0.0,381.95,Partner,20240105
1545,21,11,2,251.67,0.0,503.34,Online,20240216
1546,72,20,1,341.71,0.0,341.71,Online,20240526
1547,48,19,1,138.32,0.05,131.4,Online,20241110
1548,30,5,1,206.77,0.05,196.43,Online,20241130
1549,41,17,2,362.21,0.0,724.42,Online,20240508
1550,19,10,5,294.85,0.05,1400.54,Direct,20240505
1551,108,2,1,158.31,0.1,142.48,Online,20240311
1552,49,19,1,138.32,0.05,131.4,Direct,20240115
1553,68,21,2,278.4,0.0,556.8,Direct,20240721
1554,107,6,1,133.44,0.0,133.44,Partner,20240531
1555,20,9,1,228.5,0.0,228.5,Online,20240405
1556,49,15,1,381.95,0.0,381.95,Online,20240926
1557,27,4,1,395.65,0.05,375.87,Direct,20240327
1558,90,7,2,459.69,0.0,919.38,Online,20240607
1559,61,20,1,341.71,0.1,307.54,Partner,20241111
1560,49,9,1,228.5,0.0,228.5,Direct,20240713
1561,73,9,3,228.5,0.0,685.5,Partner,20241127
1562,108,25,1,225.87,0.1,203.28,Direct,20240612
1563,55,19,2,138.32,0.05,262.81,Direct,20240707
1564,112,3,2,97.31,0.0,194.62,Partner,20241009
1565,1,14,1,194.71,0.05,184.97,Direct,20240509
1566,36,14,1,194.71,0.0,194.71,Direct,20240130
1567,109,2,3,158.31,0.0,474.93,Online,20240224
1568,52,4,1,395.65,0.0,395.65,Online,20241117
1569,2,8,1,436.52,0.05,414.69,Direct,20240725
1570,13,24,1,395.55,0.0,395.55,Partner,20240420
1571,54,10,1,294.85,0.05,280.11,Partner,20240804
1572,95,14,1,194.71,0.0,194.71,Partner,20240321
1573,68,16,2,131.16,0.0,262.32,Online,20241104
1574,38,22,2,359.07,0.0,718.14,Direct,20241116
1575,18,3,1,97.31,0.05,92.44,Online,20240313
1576,49,10,1,294.85,0.0,294.85,Direct,20240426
1577,73,8,1,436.52,0.0,436.52,Partner,20240311
1578,29,5,1,206.77,0.05,196.43,Partner,20241122
1579,88,9,2,228.5,0.1,411.3,Direct,20240215
1580,91,16,2,131.16,0.0,262.32,Partner,20240813
1581,97,15,1,381.95,0.0,381.95,Direct,20240407
1582,71,17,1,362.21,0.05,344.1,Direct,20240709
1583,29,20,1,341.71,0.0,341.71,Online,20240117
1584,46,24,3,395.55,0.0,1186.65,Partner,20240918
1585,109,17,2,362.21,0.0,724.42,Partner,20240314
1586,104,23,1,307.04,0.05,291.69,Online,20240206
1587,83,9,2,228.5,0.0,457.0,Online,20240129
1588,50,9,2,228.5,0.0,457.0,Partner,20241229
1589,1,4,1,395.65,0.0,395.65,Direct,20240622
1590,45,6,2,133.44,0.05,253.54,Direct,20240812
1591,67,5,1,206.77,0.0,206.77,Direct,20241207
1592,42,15,1,381.95,0.0,381.95,Partner,20240325
1593,59,15,1,381.95,0.1,343.75,Direct,20240531
1594,69,20,1,341.71,0.0,341.71,Online,20240814
1595,34,3,1,97.31,0.0,97.31,Partner,20241211
1596,52,25,2,225.87,0.0,451.74,Direct,20241017
1597,10,24,1,395.55,0.0,395.55,Direct,20240828
1598,24,10,1,294.85,0.0,294.85,Partner,20241004
1599,118,15,1,381.95,0.0,381.95,Partner,20240921
1600,113,6,1,133.44,0.0,133.44,Online,20240807
1601,30,12,2,361.12,0.1,650.02,Direct,20241116
1602,63,9,2,228.5,0.05,434.15,Online,20240724
1603,89,1,1,202.03,0.0,202.03,Direct,20241113
1604,109,5,1,206.77,0.0,206.77,Online,20240131
1605,113,10,1,294.85,0.0,294.85,Partner,20241212
1606,51,11,1,251.67,0.0,251.67,Online,20241107
1607,88,18,1,286.03,0.0,286.03,Online,20240601
1608,58,10,2,294.85,0.1,530.73,Partner,20241019
1609,106,6,1,133.44,0.05,126.77,Partner,20240707
1610,2,19,1,138.32,0.0,138.32,Online,20241202
1611,104,18,2,286.03,0.05,543.46,Partner,20240311
1612,87,18,1,286.03,0.0,286.03,Online,20240624
1613,40,22,1,359.07,0.0,359.07,Direct,20241120
1614,118,18,1,286.03,0.0,286.03,Direct,20240406
1615,114,2,1,158.31,0.0,158.31,Online,20241213
1616,61,20,1,341.71,0.0,341.71,Online,20240817
1617,90,18,5,286.03,0.0,1430.15,Direct,20240213
1618,14,23,2,307.04,0.0,614.08,Online,20241204
1619,68,5,1,206.77,0.0,206.77,Online,20240709
1620,94,9,1,228.5,0.05,217.07,Partner,20241024
1621,11,17,1,362.21,0.05,344.1,Online,20240703
1622,23,22,2,359.07,0.0,718.14,Online,20240503
1623,52,23,1,307.04,0.0,307.04,Partner,20240813
1624,73,24,1,395.55,0.1,356.0,Direct,20240513
1625,107,25,1,225.87,0.0,225.87,Direct,20240426
1626,70,14,1,194.71,0.0,194.71,Online,20240413
1627,56,25,1,225.87,0.05,214.58,Direct,20240227
1628,29,3,2,97.31,0.0,194.62,Online,20240509
1629,66,10,2,294.85,0.05,560.22,Direct,20240218
1630,96,10,1,294.85,0.0,294.85,Online,20240928
1631,72,12,1,361.12,0.0,361.12,Online,20240508
1632,68,15,5,381.95,0.0,1909.75,Direct,20240907
1633,57,19,1,138.32,0.1,124.49,Partner,20241010
1634,25,17,1,362.21,0.05,344.1,Online,20240425
1635,41,5,1,206.77,0.0,206.77,Online,20241020
1636,95,9,1,228.5,0.0,228.5,Online,20240227
1637,70,17,1,362.21,0.0,362.21,Online,20240919
1638,97,12,1,361.12,0.0,361.12,Direct,20241017
1639,3,21,1,278.4,0.05,264.48,Online,20240727
1640,21,22,1,359.07,0.0,359.07,Partner,20240207
1641,17,24,1,395.55,0.0,395.55,Online,20240309
1642,12,11,1,251.67,0.0,251.67,Online,20241008
1643,58,17,1,362.21,0.0,362.21,Direct,20241231
1644,26,22,1,359.07,0.0,359.07,Online,20241116
1645,63,8,1,436.52,0.0,436.52,Direct,20240920
1646,8,22,1,359.07,0.0,359.07,Online,20240823
1647,20,21,1,278.4,0.0,278.4,Online,20240719
1648,31,6,2,133.44,0.0,266.88,Direct,20240328
1649,93,24,1,395.55,0.0,395.55,Partner,20241015
1650,89,13,2,145.23,0.0,290.46,Direct,20240217
1651,110,3,2,97.31,0.1,175.16,Online,20240710
1652,107,4,1,395.65,0.0,395.65,Partner,20240130
1653,17,24,1,395.55,0.0,395.55,Direct,20240501
1654,47,13,1,145.23,0.1,130.71,Direct,20240709
1655,27,15,3,381.95,0.0,1145.85,Online,20240108
1656,34,22,1,359.07,0.0,359.07,Direct,20241031
1657,47,9,1,228.5,0.0,228.5,Partner,20240823
1658,98,15,1,381.95,0.0,381.95,Online,20240302
1659,60,12,1,361.12,0.0,361.12,Partner,20240310
1660,49,4,1,395.65,0.0,395.65,Online,20240214
1661,12,22,1,359.07,0.0,359.07,Online,20240413
1662,118,23,1,307.04,0.0,307.04,Online,20240228
1663,19,25,1,225.87,0.0,225.87,Direct,20240630
1664,85,11,1,251.67,0.0,251.67,Online,20240706
1665,96,12,1,361.12,0.0,361.12,Online,20240623
1666,74,18,1,286.03,0.0,286.03,Direct,20241214
1667,8,13,1,145.23,0.0,145.23,Direct,20240510
1668,109,17,1,362.21,0.05,344.1,Partner,20240502
1669,80,9,2,228.5,0.0,457.0,Online,20240919
1670,23,20,1,341.71,0.05,324.62,Partner,20240925
1671,36,25,2,225.87,0.0,451.74,Direct,20240907
1672,22,6,1,133.44,0.0,133.44,Partner,20241105
1673,11,9,1,228.5,0.05,217.07,Partner,20240221
1674,45,12,2,361.12,0.1,650.02,Partner,20241008
1675,52,6,1,133.44,0.1,120.1,Direct,20241104
1676,115,22,1,359.07,0.0,359.07,Online,20240118
1677,82,15,1,381.95,0.0,381.95,Partner,20240504
1678,13,7,2,459.69,0.0,919.38,Direct,20240630
1679,102,16,2,131.16,0.0,262.32,Partner,20241221
1680,20,13,3,145.23,0.0,435.69,Online,20240111
1681,102,21,1,278.4,0.1,250.56,Direct,20240813
1682,4,7,2,459.69,0.0,919.38,Partner,20240111
1683,78,17,1,362.21,0.0,362.21,Direct,20240226
1684,89,4,1,395.65,0.05,375.87,Direct,20240512
1685,66,11,2,251.67,0.0,503.34,Online,20240317
1686,107,9,3,228.5,0.0,685.5,Online,20240528
1687,3,4,1,395.65,0.15,336.3,Partner,20241208
1688,37,23,2,307.04,0.1,552.67,Online,20240314
1689,21,19,1,138.32,0.0,138.32,Online,20240508
1690,53,13,1,145.23,0.05,137.97,Partner,20241219
1691,91,1,1,202.03,0.0,202.03,Direct,20240815
1692,63,25,3,225.87,0.0,677.61,Partner,20240113
1693,15,20,1,341.71,0.0,341.71,Partner,20240318
1694,60,21,1,278.4,0.1,250.56,Partner,20240913
1695,34,11,1,251.67,0.0,251.67,Direct,20240117
1696,84,12,1,361.12,0.0,361.12,Direct,20240208
1697,71,14,1,194.71,0.0,194.71,Online,20241113
1698,119,22,2,359.07,0.1,646.33,Online,20241213
1699,69,21,1,278.4,0.0,278.4,Partner,20240719
1700,70,10,2,294.85,0.0,589.7,Online,20240322
1701,69,18,1,286.03,0.0,286.03,Partner,20240817
1702,64,23,1,307.04,0.05,291.69,Online,20240427
1703,9,16,2,131.16,0.1,236.09,Direct,20240921
1704,105,13,1,145.23,0.1,130.71,Partner,20240703
1705,110,10,1,294.85,0.0,294.85,Direct,20240927
1706,61,23,2,307.04,0.0,614.08,Direct,20240608
1707,78,7,1,459.69,0.05,436.71,Online,20241028
1708,63,10,2,294.85,0.05,560.22,Direct,20240123
1709,66,21,1,278.4,0.0,278.4,Partner,20240327
1710,33,6,1,133.44,0.0,133.44,Partner,20240827
1711,36,2,1,158.31,0.0,158.31,Partner,20241022
1712,39,17,2,362.21,0.0,724.42,Partner,20240717
1713,24,6,1,133.44,0.1,120.1,Direct,20240609
1714,60,19,1,138.32,0.1,124.49,Online,20240620
1715,31,22,2,359.07,0.1,646.33,Partner,20240904
1716,55,21,2,278.4,0.1,501.12,Direct,20240426
1717,77,15,1,381.95,0.1,343.75,Partner,20240507
1718,54,15,1,381.95,0.0,381.95,Direct,20241107
1719,8,24,1,395.55,0.05,375.77,Direct,20241119
1720,44,24,2,395.55,0.15,672.43,Direct,20241209
1721,100,13,1,145.23,0.0,145.23,Partner,20240519
1722,60,14,2,194.71,0.0,389.42,Direct,20240519
1723,85,5,1,206.77,0.0,206.77,Partner,20240913
1724,65,12,3,361.12,0.0,1083.36,Online,20240701
1725,39,15,2,381.95,0.1,687.51,Online,20241020
1726,52,23,1,307.04,0.0,307.04,Direct,20241026
1727,37,25,1,225.87,0.0,225.87,Direct,20241223
1728,103,2,5,158.31,0.0,791.55,Direct,20241014
1729,48,23,1,307.04,0.0,307.04,Partner,20240412
1730,8,14,1,194.71,0.0,194.71,Online,20241120
1731,27,9,1,228.5,0.0,228.5,Direct,20241120
1732,49,3,1,97.31,0.0,97.31,Partner,20240704
1733,50,8,1,436.52,0.05,414.69,Direct,20240501
1734,68,11,2,251.67,0.0,503.34,Direct,20241214
1735,74,10,3,294.85,0.05,840.32,Partner,20240604
1736,42,25,1,225.87,0.0,225.87,Online,20240704
1737,106,18,1,286.03,0.0,286.03,Direct,20241121
1738,111,13,3,145.23,0.1,392.12,Online,20240628
1739,34,25,1,225.87,0.0,225.87,Partner,20240726
1740,107,1,1,202.03,0.0,202.03,Online,20240131
1741,30,5,1,206.77,0.0,206.77,Online,20240621
1742,83,24,1,395.55,0.0,395.55,Partner,20240614
1743,77,5,1,206.77,0.0,206.77,Partner,20240914
1744,13,19,3,138.32,0.0,414.96,Direct,20240504
1745,54,22,1,359.07,0.0,359.07,Direct,20240627
1746,30,18,2,286.03,0.05,543.46,Direct,20240310
1747,94,14,1,194.71,0.0,194.71,Online,20240104
1748,100,10,1,294.85,0.0,294.85,Partner,20240820
1749,92,13,2,145.23,0.0,290.46,Partner,20240816
1750,74,4,1,395.65,0.0,395.65,Partner,20241018
1751,100,9,3,228.5,0.0,685.5,Online,20240327
1752,17,25,2,225.87,0.0,451.74,Direct,20240203
1753,74,11,1,251.67,0.0,251.67,Online,20240603
1754,112,2,1,158.31,0.0,158.31,Partner,20240606
1755,120,25,1,225.87,0.15,191.99,Online,20241019
1756,58,17,2,362.21,0.0,724.42,Partner,20241203
1757,31,1,3,202.03,0.1,545.48,Direct,20240207
1758,103,3,1,97.31,0.0,97.31,Direct,20241025
1759,89,17,1,362.21,0.0,362.21,Direct,20241026
1760,2,22,2,359.07,0.0,718.14,Online,20240604
1761,2,13,1,145.23,0.0,145.23,Partner,20240629
1762,92,2,2,158.31,0.0,316.62,Online,20240701
1763,5,20,1,341.71,0.05,324.62,Online,20240807
1764,34,17,2,362.21,0.0,724.42,Partner,20240204
1765,42,3,2,97.31,0.05,184.89,Direct,20240612
1766,103,16,2,131.16,0.0,262.32,Partner,20240521
1767,56,14,1,194.71,0.0,194.71,Direct,20241006
1768,11,13,3,145.23,0.05,413.91,Online,20240325
1769,47,7,1,459.69,0.0,459.69,Direct,20240517
1770,71,8,1,436.52,0.1,392.87,Direct,20241226
1771,65,2,1,158.31,0.0,158.31,Direct,20240421
1772,97,3,1,97.31,0.0,97.31,Partner,20240723
1773,23,12,2,361.12,0.1,650.02,Online,20240412
1774,52,13,3,145.23,0.0,435.69,Online,20240524
1775,60,9,1,228.5,0.0,228.5,Direct,20241127
1776,48,10,3,294.85,0.1,796.1,Direct,20240410
1777,14,24,1,395.55,0.0,395.55,Direct,20240130
1778,101,18,1,286.03,0.0,286.03,Direct,20241103
1779,100,14,5,194.71,0.0,973.55,Direct,20240210
1780,92,3,1,97.31,0.0,97.31,Partner,20241021
1781,54,2,2,158.31,0.0,316.62,Direct,20240310
1782,76,19,1,138.32,0.05,131.4,Partner,20240406
1783,11,23,1,307.04,0.0,307.04,Online,20241001
1784,45,9,1,228.5,0.0,228.5,Online,20240108
1785,8,7,1,459.69,0.1,413.72,Direct,20240614
1786,68,24,1,395.55,0.0,395.55,Partner,20240418
1787,79,14,1,194.71,0.05,184.97,Online,20240616
1788,108,1,1,202.03,0.0,202.03,Online,20240114
1789,8,25,1,225.87,0.0,225.87,Partner,20240905
1790,117,1,3,202.03,0.0,606.09,Online,20241108
1791,66,14,1,194.71,0.05,184.97,Direct,20240621
1792,32,9,1,228.5,0.0,228.5,Partner,20240130
1793,15,22,1,359.07,0.0,359.07,Direct,20240124
1794,44,12,2,361.12,0.0,722.24,Online,20241116
1795,87,8,5,436.52,0.0,2182.6,Partner,20240620
1796,102,6,3,133.44,0.0,400.32,Partner,20241102
1797,95,15,1,381.95,0.0,381.95,Partner,20240511
1798,29,2,2,158.31,0.05,300.79,Direct,20240107
1799,60,10,1,294.85,0.0,294.85,Online,20240611
1800,94,19,1,138.32,0.0,138.32,Partner,20241130
1801,108,10,3,294.85,0.0,884.55,Partner,20240129
1802,45,8,1,436.52,0.1,392.87,Online,20241110
1803,108,25,2,225.87,0.05,429.15,Direct,20240617
1804,34,9,3,228.5,0.0,685.5,Direct,20240217
1805,28,1,1,202.03,0.0,202.03,Direct,20240320
1806,76,18,3,286.03,0.1,772.28,Online,20240314
1807,11,4,1,395.65,0.0,395.65,Partner,20240216
1808,17,8,1,436.52,0.1,392.87,Partner,20240704
1809,32,5,2,206.77,0.0,413.54,Online,20240625
1810,21,15,5,381.95,0.0,1909.75,Online,20241214
1811,68,17,3,362.21,0.0,1086.63,Direct,20241011
1812,17,18,1,286.03,0.0,286.03,Online,20241202
1813,15,20,2,341.71,0.0,683.42,Partner,20241021
1814,101,23,2,307.04,0.0,614.08,Online,20240427
1815,56,2,2,158.31,0.15,269.13,Partner,20241112
1816,66,22,1,359.07,0.0,359.07,Partner,20241230
1817,91,6,1,133.44,0.1,120.1,Online,20240117
1818,51,4,1,395.65,0.0,395.65,Online,20240607
1819,34,12,3,361.12,0.0,1083.36,Online,20241008
1820,18,9,1,228.5,0.0,228.5,Online,20240820
1821,14,5,1,206.77,0.0,206.77,Partner,20240522
1822,37,4,1,395.65,0.05,375.87,Online,20240924
1823,62,11,1,251.67,0.0,251.67,Direct,20240520
1824,93,5,3,206.77,0.0,620.31,Direct,20240509
1825,106,9,1,228.5,0.0,228.5,Partner,20241012
1826,25,1,1,202.03,0.1,181.83,Online,20240221
1827,42,25,1,225.87,0.0,225.87,Direct,20240704
1828,32,8,1,436.52,0.0,436.52,Direct,20241117
1829,20,18,1,286.03,0.0,286.03,Direct,20240724
1830,68,14,1,194.71,0.0,194.71,Online,20240115
1831,32,24,3,395.55,0.0,1186.65,Direct,20240309
1832,67,13,1,145.23,0.0,145.23,Online,20240131
1833,29,8,2,436.52,0.0,873.04,Direct,20240913
1834,119,9,1,228.5,0.0,228.5,Direct,20241011
1835,91,2,5,158.31,0.0,791.55,Online,20240512
1836,63,7,2,459.69,0.0,919.38,Online,20240706
1837,62,5,3,206.77,0.1,558.28,Direct,20240317
1838,15,12,1,361.12,0.05,343.06,Online,20240323
1839,120,3,3,97.31,0.0,291.93,Partner,20240115
1840,104,3,1,97.31,0.0,97.31,Direct,20241229
1841,37,6,1,133.44,0.0,133.44,Partner,20240814
1842,31,25,1,225.87,0.0,225.87,Online,20240419
1843,94,1,3,202.03,0.1,545.48,Partner,20240625
1844,90,15,1,381.95,0.0,381.95,Direct,20240823
1845,56,10,1,294.85,0.0,294.85,Direct,20240614
1846,35,13,2,145.23,0.0,290.46,Online,20240225
1847,58,9,2,228.5,0.05,434.15,Direct,20240108
1848,33,1,1,202.03,0.0,202.03,Partner,20241126
1849,46,22,3,359.07,0.0,1077.21,Partner,20241211
1850,60,24,1,395.55,0.05,375.77,Direct,20240131
1851,33,10,3,294.85,0.0,884.55,Partner,20241015
1852,31,9,3,228.5,0.0,685.5,Partner,20240728
1853,79,11,2,251.67,0.0,503.34,Online,20241202
1854,36,13,1,145.23,0.0,145.23,Direct,20240424
1855,39,2,1,158.31,0.0,158.31,Direct,20240508
1856,8,8,1,436.52,0.0,436.52,Online,20240514
1857,89,2,1,158.31,0.0,158.31,Direct,20240810
1858,63,19,1,138.32,0.05,131.4,Partner,20240428
1859,2,23,5,307.04,0.0,1535.2,Partner,20240414
1860,107,3,1,97.31,0.0,97.31,Online,20240805
1861,107,20,5,341.71,0.0,1708.55,Partner,20240522
1862,95,7,2,459.69,0.1,827.44,Direct,20240912
1863,56,13,1,145.23,0.0,145.23,Direct,20241018
1864,26,24,2,395.55,0.0,791.1,Partner,20240901
1865,60,25,2,225.87,0.0,451.74,Partner,20240310
1866,101,11,1,251.67,0.1,226.5,Direct,20240524
1867,29,5,2,206.77,0.0,413.54,Direct,20240618
1868,100,10,2,294.85,0.0,589.7,Direct,20240905
1869,111,13,5,145.23,0.0,726.15,Partner,20240323
1870,106,8,5,436.52,0.0,2182.6,Online,20241215
1871,51,2,1,158.31,0.0,158.31,Partner,20241101
1872,79,17,1,362.21,0.0,362.21,Online,20240418
1873,69,6,1,133.44,0.05,126.77,Direct,20240127
1874,56,21,2,278.4,0.0,556.8,Direct,20240703
1875,61,5,1,206.77,0.0,206.77,Direct,20240812
1876,83,14,1,194.71,0.0,194.71,Direct,20240810
1877,60,18,1,286.03,0.0,286.03,Online,20240601
1878,118,12,2,361.12,0.0,722.24,Direct,20240113
1879,40,20,2,341.71,0.0,683.42,Direct,20240318
1880,9,12,3,361.12,0.0,1083.36,Partner,20240309
1881,93,17,2,362.21,0.0,724.42,Online,20240318
1882,110,2,1,158.31,0.0,158.31,Direct,20240629
1883,68,23,1,307.04,0.0,307.04,Partner,20240327
1884,7,18,2,286.03,0.0,572.06,Partner,20241215
1885,98,24,2,395.55,0.1,711.99,Partner,20240216
1886,67,9,3,228.5,0.05,651.23,Online,20240622
1887,62,18,1,286.03,0.1,257.43,Online,20241206
1888,43,7,1,459.69,0.0,459.69,Partner,20240722
1889,22,9,1,228.5,0.0,228.5,Online,20240117
1890,118,16,1,131.16,0.0,131.16,Direct,20240430
1891,11,2,2,158.31,0.0,316.62,Online,20241117
1892,108,17,1,362.21,0.0,362.21,Direct,20240108
1893,76,16,1,131.16,0.0,131.16,Online,20240310
1894,41,12,2,361.12,0.1,650.02,Direct,20241031
1895,15,17,2,362.21,0.0,724.42,Partner,20241021
1896,4,8,1,436.52,0.15,371.04,Direct,20241223
1897,13,20,1,341.71,0.0,341.71,Direct,20240111
1898,19,22,1,359.07,0.1,323.16,Direct,20240611
1899,18,13,1,145.23,0.0,145.23,Direct,20240226
1900,42,2,1,158.31,0.0,158.31,Direct,20240906
1901,52,23,1,307.04,0.0,307.04,Partner,20240926
1902,15,5,1,206.77,0.0,206.77,Direct,20240102
1903,13,10,1,294.85,0.1,265.37,Online,20240424
1904,86,23,1,307.04,0.0,307.04,Direct,20241003
1905,100,25,1,225.87,0.0,225.87,Online,20241120
1906,10,19,2,138.32,0.0,276.64,Online,20241006
1907,25,22,1,359.07,0.0,359.07,Online,20240227
1908,53,19,3,138.32,0.0,414.96,Partner,20240630
1909,18,9,1,228.5,0.1,205.65,Partner,20240209
1910,102,13,3,145.23,0.0,435.69,Direct,20240420
1911,41,4,1,395.65,0.05,375.87,Partner,20240207
1912,26,17,1,362.21,0.0,362.21,Direct,20241226
1913,40,6,1,133.44,0.0,133.44,Partner,20240108
1914,29,14,1,194.71,0.0,194.71,Direct,20240517
1915,82,11,1,251.67,0.1,226.5,Direct,20240123
1916,16,20,3,341.71,0.0,1025.13,Direct,20240917
1917,55,4,1,395.65,0.0,395.65,Online,20240727
1918,45,11,1,251.67,0.0,251.67,Partner,20240704
1919,54,15,3,381.95,0.1,1031.26,Partner,20240106
1920,71,14,1,194.71,0.1,175.24,Direct,20241218
1921,118,10,1,294.85,0.0,294.85,Partner,20241130
1922,58,21,1,278.4,0.0,278.4,Partner,20241005
1923,67,7,1,459.69,0.0,459.69,Partner,20241007
1924,55,5,2,206.77,0.0,413.54,Partner,20241219
1925,73,6,1,133.44,0.0,133.44,Partner,20240517
1926,109,25,1,225.87,0.0,225.87,Partner,20240804
1927,24,19,3,138.32,0.0,414.96,Partner,20241003
1928,33,21,2,278.4,0.0,556.8,Direct,20240715
1929,11,20,2,341.71,0.0,683.42,Partner,20240717
1930,94,25,5,225.87,0.0,1129.35,Direct,20240728
1931,113,25,2,225.87,0.1,406.57,Direct,20241121
1932,28,25,2,225.87,0.05,429.15,Online,20240502
1933,53,12,1,361.12,0.1,325.01,Partner,20240913
1934,61,17,1,362.21,0.0,362.21,Online,20241221
1935,45,9,1,228.5,0.0,228.5,Direct,20240712
1936,37,11,1,251.67,0.0,251.67,Online,20240411
1937,84,6,1,133.44,0.1,120.1,Direct,20240229
1938,15,25,2,225.87,0.0,451.74,Direct,20241113
1939,14,9,2,228.5,0.0,457.0,Partner,20240126
1940,15,14,3,194.71,0.0,584.13,Online,20241221
1941,44,1,1,202.03,0.0,202.03,Online,20240615
1942,48,1,2,202.03,0.05,383.86,Partner,20241126
1943,7,11,1,251.67,0.0,251.67,Online,20241008
1944,17,8,1,436.52,0.0,436.52,Partner,20240610
1945,117,3,2,97.31,0.0,194.62,Direct,20241022
1946,54,4,2,395.65,0.0,791.3,Online,20240830
1947,19,12,1,361.12,0.0,361.12,Partner,20241127
1948,60,22,1,359.07,0.0,359.07,Partner,20240918
1949,93,9,1,228.5,0.0,228.5,Online,20241030
1950,83,11,1,251.67,0.05,239.09,Direct,20240713
1951,58,24,2,395.55,0.05,751.54,Online,20241118
1952,2,18,1,286.03,0.05,271.73,Partner,20240712
1953,88,6,1,133.44,0.0,133.44,Direct,20241230
1954,79,16,1,131.16,0.0,131.16,Online,20240720
1955,93,4,1,395.65,0.0,395.65,Online,20240516
1956,99,8,1,436.52,0.0,436.52,Online,20241203
1957,81,19,1,138.32,0.05,131.4,Direct,20240613
1958,87,21,3,278.4,0.0,835.2,Online,20241117
1959,84,19,1,138.32,0.0,138.32,Direct,20241206
1960,97,11,1,251.67,0.0,251.67,Partner,20241109
1961,14,3,1,97.31,0.0,97.31,Partner,20240514
1962,102,20,1,341.71,0.1,307.54,Online,20240627
1963,99,17,2,362.21,0.0,724.42,Partner,20241028
1964,83,25,1,225.87,0.1,203.28,Direct,20241019
1965,5,3,2,97.31,0.0,194.62,Direct,20240313
1966,89,11,1,251.67,0.0,251.67,Partner,20240927
1967,4,3,1,97.31,0.05,92.44,Direct,20240925
1968,10,9,1,228.5,0.1,205.65,Direct,20240927
1969,89,19,3,138.32,0.0,414.96,Direct,20240706
1970,114,25,3,225.87,0.0,677.61,Direct,20241210
1971,57,10,2,294.85,0.0,589.7,Online,20240319
1972,54,8,1,436.52,0.0,436.52,Direct,20240823
1973,41,3,2,97.31,0.0,194.62,Online,20241123
1974,20,2,1,158.31,0.0,158.31,Partner,20240123
1975,73,24,1,395.55,0.0,395.55,Partner,20240714
