session_id,user_id,session_start_ts,channel,campaign_id,landing_page,device
10352,u001483,2024-09-30 02:53:30,Video,5.0,/pricing,desktop
10353,u001311,2024-12-17 18:54:10,Organic,,/demo,desktop
10354,u000384,2024-01-24 14:44:11,Paid Social,3.0,/,desktop
10355,u001521,2024-01-03 14:35:37,Organic,,/pricing,tablet
10356,u000686,2024-08-08 18:43:16,Search,1.0,/,tablet
10357,u000029,2024-09-08 10:16:02,Paid Social,3.0,/pricing,desktop
10358,u001003,2024-06-18 06:48:42,Direct,,/pricing,mobile
10359,u000501,2024-10-09 03:33:44,Organic,,/case-studies,tablet
10360,u001013,2024-01-25 12:33:12,Organic,,/demo,desktop
10361,u000401,2024-09-07 14:13:17,Direct,,/,desktop
10362,u001466,2024-03-11 09:02:48,Organic,,/demo,mobile
10363,u001768,2024-10-20 13:56:11,Direct,,/blog,mobile
10364,u001667,2024-02-22 14:43:16,Search,2.0,/case-studies,desktop
10365,u000301,2024-09-24 10:02:38,Affiliate,6.0,/case-studies,desktop
10366,u000417,2024-11-20 05:54:28,Paid Social,4.0,/demo,desktop
10367,u001280,2024-05-24 22:38:11,Organic,,/blog,mobile
10368,u000274,2024-01-19 02:54:40,Search,1.0,/,mobile
10369,u001422,2024-01-20 15:28:19,Search,1.0,/blog,desktop
10370,u000824,2024-12-15 05:33:57,Direct,,/,tablet
10371,u001141,2024-09-09 16:44:39,Direct,,/case-studies,desktop
10372,u001389,2024-10-19 15:36:22,Search,2.0,/,desktop
10373,u001070,2024-10-04 11:27:36,Direct,,/demo,tablet
10374,u001056,2024-06-29 23:24:40,Paid Social,3.0,/blog,mobile
10375,u000977,2024-10-17 13:30:52,Search,1.0,/blog,desktop
10376,u000969,2024-03-17 08:07:33,Paid Social,3.0,/product,desktop
10377,u000166,2024-04-30 12:18:47,Paid Social,3.0,/demo,desktop
10378,u000145,2024-07-13 00:49:55,Organic,,/demo,mobile
10379,u001328,2024-06-10 23:06:39,Organic,,/,tablet
10380,u000012,2024-11-17 07:36:26,Organic,,/case-studies,mobile
10381,u000717,2024-06-22 15:32:31,Direct,,/product,tablet
10382,u001670,2024-06-02 06:15:20,Search,2.0,/product,desktop
10383,u001225,2024-05-09 16:00:44,Organic,,/blog,desktop
10384,u000505,2024-07-05 14:35:18,Direct,,/product,mobile
10385,u000901,2024-06-13 17:32:06,Direct,,/pricing,mobile
10386,u001723,2024-01-06 05:58:05,Paid Social,3.0,/demo,desktop
10387,u000071,2024-03-19 18:43:14,Direct,,/blog,mobile
10388,u000255,2024-08-19 03:06:09,Organic,,/,mobile
10389,u001257,2024-12-19 12:43:51,Organic,,/demo,mobile
10390,u000177,2024-07-31 14:55:59,Organic,,/demo,desktop
10391,u000071,2024-10-22 22:12:30,Organic,,/demo,tablet
10392,u000333,2024-07-18 19:59:17,Search,2.0,/blog,desktop
10393,u000753,2024-05-22 09:01:48,Search,1.0,/pricing,tablet
10394,u000799,2024-12-17 15:29:05,Direct,,/case-studies,mobile
10395,u001713,2024-01-26 17:09:05,Video,5.0,/product,mobile
10396,u000630,2024-12-22 21:36:57,Affiliate,6.0,/,tablet
10397,u000690,2024-03-15 10:18:29,Video,5.0,/blog,mobile
10398,u000903,2024-02-14 11:37:21,Direct,,/,mobile
10399,u000278,2024-04-08 01:23:45,Paid Social,3.0,/case-studies,desktop
10400,u000048,2024-12-03 23:29:47,Paid Social,4.0,/case-studies,mobile
10401,u001282,2024-02-03 18:32:35,Paid Social,3.0,/blog,tablet
10402,u001476,2024-03-18 15:58:19,Video,5.0,/case-studies,tablet
10403,u000845,2024-03-11 00:52:31,Search,1.0,/demo,mobile
10404,u001569,2024-06-20 03:29:26,Paid Social,4.0,/blog,mobile
10405,u000046,2024-10-10 02:15:18,Direct,,/product,desktop
10406,u000818,2024-10-20 05:41:38,Search,2.0,/,desktop
10407,u000269,2024-07-05 06:18:31,Direct,,/pricing,desktop
10408,u001159,2024-11-13 11:07:13,Organic,,/,mobile
10409,u000542,2024-10-28 02:16:48,Affiliate,6.0,/product,tablet
10410,u000198,2024-05-25 14:07:05,Search,2.0,/product,tablet
10411,u000344,2024-06-05 20:00:51,Direct,,/case-studies,tablet
10412,u000256,2024-04-12 06:28:33,Organic,,/product,desktop
10413,u000712,2024-12-01 16:35:54,Organic,,/product,desktop
10414,u000727,2024-02-05 11:07:43,Direct,,/,desktop
10415,u000509,2024-04-27 16:39:19,Video,5.0,/pricing,mobile
10416,u000620,2024-07-24 06:10:08,Direct,,/demo,desktop
10417,u001234,2024-03-07 01:29:30,Direct,,/,tablet
10418,u000765,2024-04-28 01:30:48,Paid Social,4.0,/blog,desktop
10419,u000877,2024-12-23 15:37:56,Paid Social,3.0,/case-studies,desktop
10420,u001075,2024-01-02 07:17:04,Search,2.0,/case-studies,tablet
10421,u000752,2024-07-18 03:54:52,Direct,,/pricing,desktop
10422,u000687,2024-01-23 00:01:37,Search,1.0,/,mobile
10423,u001624,2024-05-28 08:12:10,Organic,,/product,mobile
10424,u001211,2024-02-17 21:28:42,Direct,,/blog,desktop
10425,u001520,2024-12-02 05:20:45,Search,2.0,/product,mobile
10426,u000087,2024-04-16 12:43:44,Direct,,/blog,tablet
10427,u000893,2024-01-08 17:23:48,Search,1.0,/blog,tablet
10428,u001630,2024-05-01 04:22:37,Affiliate,6.0,/case-studies,tablet
10429,u001725,2024-08-02 11:14:36,Organic,,/pricing,desktop
10430,u000077,2024-07-03 20:27:58,Affiliate,6.0,/pricing,desktop
10431,u000136,2024-10-17 22:35:14,Direct,,/blog,tablet
10432,u000550,2024-03-12 02:07:48,Direct,,/pricing,tablet
10433,u000887,2024-11-27 18:39:14,Direct,,/pricing,desktop
10434,u000369,2024-11-17 00:34:35,Affiliate,6.0,/pricing,mobile
10435,u000882,2024-12-22 07:29:36,Paid Social,3.0,/product,tablet
10436,u000059,2024-04-30 00:14:54,Search,1.0,/,mobile
10437,u000123,2024-02-09 16:23:54,Direct,,/demo,mobile
10438,u000155,2024-07-26 14:24:22,Organic,,/product,tablet
10439,u000765,2024-12-28 06:23:52,Video,5.0,/pricing,tablet
10440,u000601,2024-12-23 20:35:41,Direct,,/demo,tablet
10441,u000584,2024-08-23 19:24:52,Video,5.0,/product,desktop
10442,u000884,2024-04-18 11:10:12,Organic,,/product,mobile
10443,u000171,2024-07-08 03:41:35,Paid Social,3.0,/blog,tablet
10444,u001379,2024-08-14 07:10:40,Organic,,/,desktop
10445,u000999,2024-08-03 19:42:30,Search,1.0,/case-studies,mobile
10446,u000081,2024-05-17 20:49:25,Search,1.0,/case-studies,desktop
10447,u001029,2024-07-19 05:59:19,Direct,,/blog,desktop
10448,u001123,2024-10-04 01:14:58,Search,2.0,/pricing,desktop
10449,u000043,2024-07-28 09:18:06,Organic,,/case-studies,tablet
10450,u001570,2024-02-20 13:11:11,Organic,,/demo,tablet
10451,u000111,2024-01-20 16:54:07,Search,2.0,/blog,desktop
10452,u000506,2024-04-22 12:56:30,Search,1.0,/,desktop
10453,u001040,2024-07-08 18:58:26,Organic,,/demo,tablet
10454,u000090,2024-08-12 18:34:18,Paid Social,4.0,/demo,tablet
10455,u001711,2024-12-23 21:38:30,Affiliate,6.0,/pricing,mobile
10456,u000792,2024-12-16 21:47:56,Video,5.0,/pricing,desktop
10457,u000133,2024-04-02 22:56:10,Organic,,/product,desktop
10458,u001401,2024-07-04 08:21:44,Affiliate,6.0,/blog,desktop
10459,u000034,2024-12-06 06:31:15,Paid Social,4.0,/blog,desktop
10460,u000492,2024-02-10 08:28:42,Organic,,/pricing,tablet
10461,u001304,2024-07-25 07:44:01,Direct,,/demo,tablet
10462,u001450,2024-06-29 01:11:16,Search,1.0,/pricing,tablet
10463,u001240,2024-12-02 21:02:09,Search,1.0,/demo,mobile
10464,u001685,2024-08-28 16:53:41,Video,5.0,/blog,mobile
10465,u001240,2024-01-20 21:03:24,Search,1.0,/,tablet
10466,u001029,2024-10-20 00:11:55,Video,5.0,/product,desktop
10467,u001674,2024-07-23 03:14:40,Search,2.0,/pricing,tablet
10468,u000306,2024-05-07 13:41:21,Organic,,/product,mobile
10469,u001376,2024-08-03 19:24:15,Direct,,/demo,desktop
10470,u000564,2024-06-04 05:42:07,Search,1.0,/pricing,mobile
10471,u001281,2024-12-20 06:36:20,Paid Social,3.0,/pricing,tablet
10472,u001557,2024-09-06 02:34:36,Organic,,/case-studies,tablet
10473,u000914,2024-08-20 16:23:35,Search,2.0,/blog,mobile
10474,u001024,2024-11-10 22:20:25,Paid Social,4.0,/product,desktop
10475,u000675,2024-03-01 14:00:07,Search,1.0,/,mobile
10476,u001520,2024-10-03 22:14:49,Direct,,/pricing,tablet
10477,u001491,2024-11-04 14:59:30,Video,5.0,/blog,tablet
10478,u000881,2024-07-26 01:26:01,Paid Social,4.0,/pricing,mobile
10479,u001422,2024-11-04 14:53:25,Organic,,/pricing,mobile
10480,u000778,2024-03-28 14:05:46,Paid Social,4.0,/blog,mobile
10481,u000629,2024-04-24 06:52:25,Organic,,/product,desktop
10482,u001217,2024-03-18 18:08:41,Direct,,/case-studies,tablet
10483,u001283,2024-10-25 23:22:14,Search,2.0,/product,desktop
10484,u001138,2024-05-29 10:50:21,Organic,,/pricing,desktop
10485,u001331,2024-07-02 06:10:24,Paid Social,4.0,/blog,tablet
10486,u001723,2024-08-05 20:14:03,Affiliate,6.0,/product,tablet
10487,u000307,2024-01-17 03:46:50,Direct,,/case-studies,tablet
10488,u000735,2024-01-28 12:30:32,Organic,,/blog,tablet
10489,u001025,2024-03-21 15:36:48,Organic,,/product,tablet
10490,u001430,2024-06-22 12:31:46,Paid Social,3.0,/pricing,desktop
10491,u001424,2024-04-23 09:33:10,Direct,,/blog,tablet
10492,u000486,2024-09-11 22:29:10,Paid Social,3.0,/,mobile
10493,u000607,2024-10-22 13:27:06,Organic,,/demo,tablet
10494,u001019,2024-12-17 23:24:30,Organic,,/product,mobile
10495,u000822,2024-07-06 16:03:02,Direct,,/product,tablet
10496,u001210,2024-10-14 14:34:41,Organic,,/blog,mobile
10497,u001012,2024-09-04 15:08:35,Paid Social,3.0,/demo,mobile
10498,u001752,2024-09-19 00:11:35,Paid Social,3.0,/pricing,mobile
10499,u000443,2024-05-07 17:28:01,Search,2.0,/,mobile
10500,u000173,2024-10-21 07:10:19,Affiliate,6.0,/demo,desktop
10501,u001114,2024-12-14 10:25:53,Organic,,/product,mobile
10502,u000587,2024-09-07 08:41:52,Search,2.0,/pricing,desktop
10503,u000769,2024-05-06 06:44:43,Organic,,/blog,tablet
10504,u000908,2024-03-19 09:00:41,Organic,,/blog,desktop
10505,u000388,2024-08-05 11:10:54,Search,1.0,/,tablet
10506,u000168,2024-01-07 21:13:58,Search,1.0,/demo,tablet
10507,u001497,2024-07-19 11:39:56,Organic,,/pricing,desktop
10508,u000552,2024-02-19 23:10:12,Video,5.0,/blog,tablet
10509,u000637,2024-01-15 03:04:29,Video,5.0,/demo,mobile
10510,u000133,2024-02-05 12:24:14,Affiliate,6.0,/blog,desktop
10511,u000432,2024-09-06 10:27:46,Paid Social,4.0,/demo,tablet
10512,u000519,2024-09-23 15:55:08,Search,2.0,/product,tablet
10513,u000219,2024-02-16 00:20:06,Direct,,/demo,tablet
10514,u000249,2024-05-14 06:56:05,Paid Social,3.0,/product,mobile
10515,u001004,2024-07-18 22:28:36,Search,1.0,/pricing,tablet
10516,u001238,2024-08-28 11:58:06,Direct,,/,mobile
10517,u000598,2024-04-04 15:34:25,Direct,,/blog,desktop
10518,u000878,2024-11-01 17:20:39,Search,1.0,/product,mobile
10519,u000618,2024-11-13 16:47:45,Search,2.0,/,tablet
10520,u001375,2024-02-20 15:31:29,Organic,,/demo,mobile
10521,u001631,2024-11-28 11:42:01,Organic,,/,tablet
10522,u000027,2024-07-26 13:38:05,Search,1.0,/product,tablet
10523,u001142,2024-07-23 17:53:09,Organic,,/,mobile
10524,u000458,2024-11-07 04:38:45,Paid Social,3.0,/demo,desktop
10525,u000396,2024-12-27 09:09:05,Search,1.0,/pricing,desktop
10526,u001021,2024-03-15 13:59:26,Search,1.0,/pricing,mobile
10527,u000163,2024-04-12 16:01:00,Search,1.0,/pricing,tablet
10528,u001336,2024-05-09 07:45:25,Direct,,/demo,tablet
10529,u000612,2024-07-02 12:22:55,Search,2.0,/demo,mobile
10530,u000081,2024-08-24 20:41:41,Video,5.0,/,desktop
10531,u001065,2024-08-27 23:06:39,Search,2.0,/,mobile
10532,u000579,2024-03-22 12:44:00,Organic,,/blog,tablet
10533,u000333,2024-05-30 12:52:33,Paid Social,4.0,/case-studies,mobile
10534,u001594,2024-12-01 23:11:15,Video,5.0,/pricing,tablet
10535,u001724,2024-07-20 21:12:44,Search,1.0,/pricing,mobile
10536,u001367,2024-01-21 13:52:46,Direct,,/pricing,mobile
10537,u001059,2024-11-07 21:02:47,Organic,,/product,mobile
10538,u001559,2024-10-30 11:15:24,Organic,,/,mobile
10539,u001607,2024-04-07 05:12:20,Search,1.0,/,desktop
10540,u001207,2024-04-14 06:04:59,Direct,,/pricing,tablet
10541,u001652,2024-08-09 14:32:19,Organic,,/demo,desktop
10542,u000195,2024-04-13 05:37:27,Search,1.0,/product,mobile
10543,u000316,2024-11-05 15:32:06,Direct,,/,mobile
10544,u001629,2024-07-24 04:39:20,Organic,,/case-studies,tablet
10545,u000881,2024-03-20 12:54:42,Paid Social,3.0,/case-studies,tablet
10546,u001244,2024-11-25 08:16:53,Search,2.0,/,tablet
10547,u000511,2024-10-01 00:10:29,Search,1.0,/product,tablet
10548,u000168,2024-02-04 06:07:55,Search,2.0,/,tablet
10549,u001695,2024-07-12 06:52:36,Search,1.0,/pricing,mobile
10550,u001412,2024-01-24 19:09:36,Video,5.0,/case-studies,tablet
10551,u001579,2024-05-09 22:27:44,Paid Social,4.0,/demo,desktop
10552,u001465,2024-07-16 18:59:28,Organic,,/product,desktop
10553,u001608,2024-01-18 05:12:24,Organic,,/pricing,mobile
10554,u000317,2024-08-31 15:50:12,Organic,,/pricing,tablet
10555,u001740,2024-03-20 07:08:29,Organic,,/pricing,mobile
10556,u000045,2024-05-16 00:01:57,Direct,,/pricing,mobile
10557,u001680,2024-01-14 01:49:55,Search,1.0,/pricing,desktop
10558,u000589,2024-12-01 20:57:50,Organic,,/pricing,desktop
10559,u001587,2024-08-27 09:39:04,Video,5.0,/product,desktop
10560,u000089,2024-07-29 03:28:21,Video,5.0,/pricing,tablet
10561,u000435,2024-10-19 08:29:28,Affiliate,6.0,/,desktop
10562,u000862,2024-01-02 05:24:03,Direct,,/demo,mobile
10563,u000461,2024-09-29 14:18:54,Search,1.0,/blog,desktop
10564,u001428,2024-08-31 16:43:24,Organic,,/,desktop
10565,u001397,2024-12-07 01:58:33,Affiliate,6.0,/demo,mobile
10566,u000456,2024-01-25 17:42:07,Search,2.0,/product,desktop
10567,u000296,2024-03-17 05:52:17,Organic,,/product,desktop
10568,u000315,2024-06-20 10:54:12,Direct,,/product,mobile
10569,u000942,2024-12-21 13:26:32,Paid Social,3.0,/blog,tablet
10570,u000252,2024-12-19 17:18:25,Paid Social,4.0,/,desktop
10571,u001240,2024-03-04 01:58:11,Organic,,/blog,tablet
10572,u001535,2024-02-05 22:34:04,Search,1.0,/,desktop
10573,u000098,2024-09-08 20:55:13,Search,1.0,/product,tablet
10574,u001149,2024-04-08 06:30:24,Search,1.0,/blog,tablet
10575,u001403,2024-09-03 11:00:41,Affiliate,6.0,/pricing,mobile
10576,u001730,2024-05-18 21:50:00,Search,2.0,/product,mobile
10577,u000464,2024-04-07 14:19:05,Paid Social,4.0,/case-studies,desktop
10578,u000051,2024-11-02 03:45:53,Organic,,/blog,mobile
10579,u001521,2024-05-16 04:27:31,Organic,,/product,tablet
10580,u001299,2024-05-26 18:10:19,Search,2.0,/product,tablet
10581,u000423,2024-09-28 07:41:48,Direct,,/product,desktop
10582,u001328,2024-01-24 18:43:59,Paid Social,3.0,/product,tablet
10583,u000894,2024-09-14 01:31:51,Direct,,/pricing,mobile
10584,u000874,2024-03-08 20:29:11,Direct,,/case-studies,tablet
10585,u001548,2024-03-07 07:19:14,Organic,,/demo,desktop
10586,u000463,2024-01-12 13:38:54,Direct,,/pricing,desktop
10587,u001675,2024-11-17 14:13:48,Search,1.0,/product,desktop
10588,u000305,2024-01-06 09:24:06,Affiliate,6.0,/blog,tablet
10589,u000215,2024-02-27 21:30:02,Search,1.0,/,desktop
10590,u001284,2024-11-08 01:07:41,Paid Social,4.0,/blog,mobile
10591,u000216,2024-04-30 23:31:23,Direct,,/demo,mobile
10592,u001011,2024-02-17 00:55:09,Organic,,/case-studies,mobile
10593,u000048,2024-06-27 03:37:43,Organic,,/pricing,mobile
10594,u001604,2024-05-08 23:37:19,Organic,,/blog,mobile
10595,u001187,2024-07-04 03:16:00,Direct,,/blog,desktop
10596,u000245,2024-04-03 04:21:50,Search,1.0,/product,desktop
10597,u000058,2024-07-26 16:28:48,Organic,,/,tablet
10598,u000528,2024-03-10 10:58:17,Search,1.0,/product,mobile
10599,u001551,2024-05-15 05:01:46,Paid Social,3.0,/demo,mobile
10600,u001341,2024-03-23 22:21:22,Search,2.0,/demo,tablet
10601,u000315,2024-03-13 15:22:42,Video,5.0,/blog,desktop
10602,u000815,2024-11-17 11:08:51,Affiliate,6.0,/demo,mobile
10603,u001025,2024-03-12 13:29:14,Organic,,/,tablet
10604,u001411,2024-04-15 22:58:21,Organic,,/product,tablet
10605,u001761,2024-07-22 07:07:11,Organic,,/,desktop
10606,u000750,2024-05-05 23:57:18,Organic,,/blog,desktop
10607,u001258,2024-12-06 20:43:41,Search,1.0,/,tablet
10608,u000004,2024-10-31 05:30:48,Paid Social,3.0,/product,tablet
10609,u001793,2024-09-22 23:22:33,Organic,,/,desktop
10610,u000868,2024-07-09 11:05:30,Affiliate,6.0,/,mobile
10611,u000410,2024-12-17 09:27:35,Direct,,/product,tablet
10612,u000011,2024-08-02 16:55:10,Paid Social,4.0,/demo,tablet
10613,u001032,2024-09-08 10:11:12,Search,2.0,/blog,mobile
10614,u001690,2024-06-22 06:19:40,Video,5.0,/case-studies,desktop
10615,u000284,2024-08-20 01:42:31,Paid Social,3.0,/product,desktop
10616,u000441,2024-11-28 11:58:19,Paid Social,4.0,/blog,tablet
10617,u000646,2024-09-02 16:07:21,Direct,,/pricing,tablet
10618,u000523,2024-01-21 12:54:55,Direct,,/blog,mobile
10619,u001648,2024-12-03 06:43:14,Organic,,/demo,desktop
10620,u001065,2024-02-22 17:44:37,Paid Social,3.0,/pricing,desktop
10621,u001334,2024-06-06 05:24:40,Search,1.0,/product,tablet
10622,u000361,2024-07-01 09:14:59,Organic,,/blog,tablet
10623,u000837,2024-07-31 18:39:00,Paid Social,4.0,/blog,tablet
10624,u001747,2024-02-12 00:38:04,Organic,,/product,mobile
10625,u000714,2024-02-12 07:51:02,Affiliate,6.0,/demo,tablet
10626,u001672,2024-09-04 04:38:32,Direct,,/,desktop
10627,u000788,2024-08-10 14:09:34,Organic,,/,desktop
10628,u000536,2024-06-09 19:25:01,Organic,,/,desktop
10629,u000361,2024-03-05 01:05:56,Direct,,/product,tablet
10630,u001527,2024-06-26 01:57:36,Organic,,/,desktop
10631,u000885,2024-05-28 20:42:03,Organic,,/,tablet
10632,u000556,2024-06-01 15:29:31,Affiliate,6.0,/case-studies,desktop
10633,u000655,2024-10-13 16:29:46,Paid Social,4.0,/,tablet
10634,u000852,2024-08-26 08:05:24,Direct,,/pricing,tablet
10635,u000987,2024-06-29 02:17:31,Organic,,/demo,tablet
10636,u000117,2024-04-03 15:21:30,Paid Social,4.0,/product,desktop
10637,u001149,2024-03-21 20:43:48,Affiliate,6.0,/demo,mobile
10638,u000759,2024-10-18 21:01:43,Video,5.0,/product,tablet
10639,u000422,2024-03-13 06:25:09,Search,1.0,/,desktop
10640,u000718,2024-03-30 02:54:59,Search,2.0,/pricing,desktop
10641,u000717,2024-07-20 06:58:17,Organic,,/,mobile
10642,u001798,2024-05-26 14:54:15,Organic,,/blog,desktop
10643,u001688,2024-01-25 07:34:35,Direct,,/pricing,desktop
10644,u000819,2024-05-17 11:35:52,Direct,,/demo,desktop
10645,u000098,2024-09-18 07:46:52,Search,2.0,/,tablet
10646,u001204,2024-07-25 01:22:29,Paid Social,3.0,/,desktop
10647,u001167,2024-12-04 05:04:00,Organic,,/demo,desktop
10648,u001225,2024-08-29 05:48:19,Paid Social,4.0,/pricing,desktop
10649,u000164,2024-12-07 08:10:09,Direct,,/blog,tablet
10650,u000974,2024-09-24 05:36:26,Organic,,/product,desktop
10651,u000658,2024-11-16 15:44:02,Search,2.0,/,mobile
10652,u000282,2024-10-31 02:41:54,Paid Social,4.0,/,desktop
10653,u001132,2024-02-10 03:30:10,Paid Social,3.0,/blog,mobile
10654,u000144,2024-06-24 17:05:30,Organic,,/demo,tablet
10655,u001516,2024-10-28 09:56:31,Video,5.0,/demo,mobile
10656,u001618,2024-12-03 22:02:20,Organic,,/pricing,desktop
10657,u000020,2024-08-25 18:15:18,Paid Social,3.0,/case-studies,mobile
10658,u000194,2024-06-02 21:05:26,Organic,,/pricing,mobile
10659,u001131,2024-06-07 10:49:02,Video,5.0,/demo,mobile
10660,u001591,2024-11-27 23:06:06,Organic,,/case-studies,mobile
10661,u001370,2024-08-25 16:08:00,Direct,,/,desktop
10662,u000839,2024-03-29 18:57:17,Video,5.0,/pricing,mobile
10663,u000769,2024-08-23 15:33:07,Search,2.0,/blog,tablet
10664,u001318,2024-12-19 07:19:24,Organic,,/pricing,tablet
10665,u000948,2024-11-19 04:00:46,Organic,,/blog,mobile
10666,u000066,2024-06-03 06:14:19,Organic,,/,tablet
10667,u000149,2024-12-04 06:28:41,Search,2.0,/blog,tablet
10668,u001187,2024-06-06 22:34:13,Search,2.0,/case-studies,tablet
10669,u001409,2024-03-28 22:49:00,Paid Social,4.0,/demo,tablet
10670,u000725,2024-11-30 22:38:00,Affiliate,6.0,/pricing,mobile
10671,u000370,2024-12-06 23:04:15,Organic,,/demo,mobile
10672,u001280,2024-12-10 23:11:56,Search,2.0,/,mobile
10673,u001395,2024-02-03 06:07:06,Direct,,/blog,tablet
10674,u001453,2024-08-25 14:12:52,Paid Social,4.0,/demo,desktop
10675,u000419,2024-10-06 01:46:52,Paid Social,4.0,/blog,desktop
10676,u000775,2024-03-17 06:00:08,Search,2.0,/case-studies,desktop
10677,u000810,2024-03-15 20:29:54,Search,2.0,/case-studies,desktop
10678,u000859,2024-04-18 03:52:31,Direct,,/,mobile
10679,u000049,2024-06-02 19:17:03,Search,2.0,/product,mobile
10680,u001425,2024-11-23 23:19:28,Organic,,/pricing,mobile
10681,u001329,2024-03-15 08:05:55,Direct,,/product,desktop
10682,u000540,2024-10-12 01:18:48,Direct,,/demo,mobile
10683,u000058,2024-08-05 19:21:38,Organic,,/demo,desktop
10684,u000652,2024-12-26 22:52:53,Organic,,/blog,tablet
10685,u000546,2024-06-28 20:14:40,Organic,,/blog,desktop
10686,u001176,2024-10-01 12:16:33,Organic,,/pricing,desktop
10687,u001088,2024-02-06 04:06:55,Search,1.0,/,mobile
10688,u000153,2024-08-04 17:20:17,Organic,,/pricing,mobile
10689,u000492,2024-03-20 20:32:48,Direct,,/product,tablet
10690,u001536,2024-04-23 17:09:18,Paid Social,3.0,/,tablet
10691,u000547,2024-03-22 17:16:39,Video,5.0,/blog,mobile
10692,u000019,2024-05-21 12:13:43,Organic,,/blog,desktop
10693,u001080,2024-01-01 14:23:05,Organic,,/blog,tablet
10694,u000007,2024-10-15 09:46:47,Search,1.0,/,tablet
10695,u000170,2024-04-21 04:25:18,Paid Social,3.0,/product,desktop
10696,u000085,2024-06-04 12:44:55,Search,2.0,/blog,tablet
10697,u000100,2024-08-01 08:46:24,Affiliate,6.0,/pricing,mobile
10698,u000027,2024-05-18 13:29:45,Search,2.0,/blog,tablet
10699,u000183,2024-03-07 07:17:37,Video,5.0,/case-studies,desktop
10700,u000583,2024-05-08 05:17:31,Video,5.0,/demo,desktop
10701,u000527,2024-04-08 06:36:55,Organic,,/,desktop
10702,u000250,2024-09-17 22:12:49,Direct,,/demo,tablet
10703,u001668,2024-03-20 01:32:41,Paid Social,4.0,/demo,tablet
10704,u000937,2024-09-14 17:04:30,Direct,,/pricing,tablet
10705,u001131,2024-04-12 17:16:48,Direct,,/,mobile
10706,u001548,2024-11-25 03:01:28,Search,1.0,/demo,mobile
10707,u000021,2024-04-04 22:24:32,Paid Social,3.0,/pricing,tablet
10708,u000659,2024-08-25 18:59:55,Video,5.0,/case-studies,tablet
10709,u001714,2024-08-10 10:57:46,Organic,,/pricing,tablet
10710,u000930,2024-03-18 09:04:34,Search,2.0,/,desktop
10711,u001340,2024-03-02 16:22:48,Video,5.0,/product,mobile
10712,u000801,2024-10-29 04:11:44,Organic,,/pricing,mobile
10713,u000030,2024-02-13 12:43:12,Direct,,/blog,tablet
10714,u001126,2024-10-13 23:17:23,Organic,,/blog,mobile
10715,u000705,2024-07-04 12:00:21,Direct,,/pricing,desktop
10716,u001370,2024-12-22 05:22:35,Paid Social,4.0,/case-studies,desktop
10717,u001391,2024-09-21 14:28:30,Organic,,/demo,tablet
10718,u001460,2024-02-27 09:47:42,Paid Social,4.0,/pricing,tablet
10719,u000290,2024-11-19 10:00:08,Video,5.0,/demo,tablet
10720,u000157,2024-02-23 15:10:35,Paid Social,3.0,/,mobile
10721,u000181,2024-08-10 12:42:21,Organic,,/,tablet
10722,u000444,2024-11-07 15:27:49,Search,1.0,/demo,mobile
10723,u000629,2024-07-08 14:36:00,Paid Social,4.0,/pricing,desktop
10724,u000188,2024-11-19 03:50:53,Direct,,/blog,desktop
10725,u000256,2024-12-04 21:41:19,Direct,,/pricing,mobile
10726,u000694,2024-04-26 01:06:16,Paid Social,4.0,/blog,mobile
10727,u000929,2024-04-27 06:16:55,Paid Social,4.0,/pricing,tablet
10728,u001799,2024-08-31 01:54:09,Organic,,/blog,desktop
10729,u001157,2024-08-10 23:54:22,Paid Social,3.0,/blog,tablet
10730,u000363,2024-06-11 00:13:34,Affiliate,6.0,/demo,mobile
10731,u000358,2024-12-13 13:18:09,Organic,,/pricing,tablet
10732,u001243,2024-10-06 09:34:10,Organic,,/blog,tablet
10733,u000818,2024-09-10 20:02:40,Video,5.0,/,tablet
10734,u000339,2024-11-07 02:41:06,Organic,,/blog,tablet
10735,u001013,2024-06-03 05:37:11,Search,2.0,/blog,mobile
10736,u000732,2024-06-23 13:17:00,Direct,,/,mobile
10737,u001157,2024-02-15 15:53:31,Organic,,/blog,desktop
10738,u000669,2024-02-15 14:03:53,Search,2.0,/,mobile
10739,u000524,2024-06-16 03:52:57,Organic,,/product,desktop
10740,u000395,2024-08-29 04:22:53,Direct,,/case-studies,desktop
10741,u001199,2024-12-05 19:29:09,Organic,,/case-studies,tablet
10742,u001503,2024-04-04 07:42:58,Direct,,/demo,tablet
10743,u001535,2024-03-31 00:31:28,Direct,,/case-studies,mobile
10744,u000663,2024-11-11 04:36:21,Search,1.0,/demo,tablet
10745,u000830,2024-03-20 05:42:30,Search,2.0,/blog,tablet
10746,u000026,2024-02-14 14:13:01,Direct,,/case-studies,mobile
10747,u000158,2024-10-21 04:10:56,Paid Social,4.0,/blog,desktop
10748,u001719,2024-01-25 20:41:55,Paid Social,4.0,/pricing,desktop
10749,u000626,2024-02-05 15:05:08,Search,1.0,/product,mobile
10750,u001404,2024-05-31 02:55:30,Video,5.0,/,desktop
10751,u000282,2024-10-31 22:07:37,Direct,,/pricing,mobile
10752,u000429,2024-06-28 01:46:35,Direct,,/blog,desktop
10753,u000386,2024-03-23 14:05:36,Direct,,/product,mobile
10754,u000615,2024-11-22 01:29:02,Organic,,/,desktop
